zonei,Oi_road,Oi_bus,Oi_rail,Oi_all,Dj_road,Dj_bus,Dj_rail,Dj_all
579,1620.99038894251,257.5592426271716,1278.4503684303183,3157.0,1569.6152014777094,187.17011019466767,1393.3486604433733,3150.13397211575
580,769.8394115242543,130.51930097952604,714.6412874962195,1615.0,1972.6634724186754,246.25632443078786,2066.4639434191895,4285.383740268653
581,1705.9525252355734,270.39532772725227,1600.6521470371754,3577.000000000001,1643.1139934708901,209.5484054545639,1744.0230848859599,3596.685483811414
582,374.36370005879905,60.442781364343,389.19351857685797,824.0,1301.160612495943,165.03427280648782,1569.0217301499358,3035.2166154523666
583,1735.2952413226678,313.0817830053675,1629.6229756719642,3678.0,1593.9147981486703,207.5969964153443,1708.5674658046369,3510.0792603686514
584,518.4476049590157,87.81227694209952,552.7401180988847,1159.0,1456.3777791465516,177.74495939620454,1838.596071073355,3472.718809616111
585,6915.970882927,1239.80417344105,5457.224943631948,13612.999999999998,2118.2446831998586,292.08671773002334,1928.087793115354,4338.4191940452365
586,284.1789367276758,42.96395299191887,266.8571102804054,594.0,1115.562110710693,134.6123537679522,1206.870073990397,2457.0445384690424
587,997.4987991675589,149.95280997502047,967.5483908574205,2115.0,1472.4333570882907,189.51927278096534,1657.8849593170887,3319.8375891863448
588,281.02830953900906,49.436009771529555,210.53568068946137,541.0,1331.4622867556616,176.81959408894133,1193.3355158485774,2701.61739669318
589,752.9355518132581,115.73352285973152,824.3309253270105,1693.0,1491.0506595393676,190.81056351996736,1924.0179227215547,3605.8791457808898
590,161.18227341565535,24.125151660166892,174.6925749241778,360.0,1291.2220986185139,149.4999246712704,1639.6498097752817,3080.3718330650663
591,329.4464233710114,50.84644567158172,252.70713095740692,633.0,1567.851199174565,173.02883808338777,1526.0409770977678,3266.92101435572
592,384.933825248346,62.406422426090344,407.6597523255636,855.0,1468.4525467789658,170.1954801764492,1824.2663473879036,3462.9143743433187
593,2084.7980082087342,322.830316193993,1624.3716755972725,4032.0,1558.5142544390765,177.06540195289932,1362.3121739695289,3097.8918303615046
594,785.0187176105833,99.30377827432461,586.677504115092,1471.0,1360.7861980626085,146.82389995229605,1087.3360399957046,2594.946138010609
595,446.3814148645559,71.00386121866364,569.6147239167806,1087.0,891.9399308785123,120.80650545022418,1346.6820909319051,2359.4285272606417
596,1478.849811787287,215.61817975477976,1092.5320084579328,2786.9999999999995,1373.1216274330775,167.94553287451612,1003.9106374118969,2544.977797719491
597,925.1345560130064,134.56394966412722,868.3014943228661,1927.9999999999998,2190.2814721083446,766.6242033414014,2308.55158770021,5265.457263149956
598,3361.8458219008016,517.4614186703207,2778.6927594288786,6658.000000000001,3002.298679268713,879.8914519775975,2808.2453752979814,6690.435506544292
599,2953.7018348185643,484.22537935522456,2466.0727858262107,5904.0,3818.241513197401,1076.456553325077,3500.807241785161,8395.505308307638
600,1114.5777723084943,170.596474791076,903.82575290043,2189.0,2968.257939342114,650.2497598059673,2708.452847957737,6326.9605471058185
601,189.5122924309329,27.15369297211594,189.33401459695116,406.0,2396.5656779702826,451.0700503449991,2641.0128746085766,5488.648602923859
602,250.4469773684812,36.89997871238556,250.65304391913324,538.0,2633.00061050846,528.1646052368646,2970.2253485970505,6131.390564342375
603,809.953086092764,128.26834550804773,629.7785683991881,1567.9999999999998,2476.7201057413217,454.4548159591841,1955.7221618789551,4886.897083579461
604,343.94199803569677,45.380267844070424,348.67773412023274,738.0,1942.6791013731868,261.98531927989154,2267.8735903904385,4472.538011043516
605,600.596109747179,93.71996672200501,528.6839235308162,1223.0,3563.4460650425617,644.3912124993999,3433.8931462904643,7641.730423832425
606,1855.873846546068,299.22384192459606,1574.9023115293362,3730.0000000000005,2701.3378280343195,414.3751627430317,2468.013440944531,5583.726431721881
607,823.5904106306633,124.01519127643978,657.3943980928968,1605.0,3669.2162469766417,542.689822793161,2960.38112391554,7172.287193685343
608,1012.2627672667035,161.8634520658303,1046.8737806674662,2221.0,2859.0914230928593,466.5573322428487,3265.763331650388,6591.412086986096
609,4174.350721033874,575.909823832714,3288.7394551334114,8039.0,2586.944173786628,371.4039765634947,2260.3124077531356,5218.660558103258
610,456.92952226235457,66.3336765952867,475.7368011423587,999.0,4247.054431298568,685.4964419611887,5109.449362655153,10042.00023591491
611,1351.8235682258653,200.93908069264717,1358.2373510814868,2910.999999999999,2665.203521420397,394.28569083793343,3066.443563902059,6125.932776160389
612,931.3513408878152,136.85648838074889,804.7921707314362,1873.0000000000005,2511.435634753407,384.4813368678665,2366.0222479995105,5261.939219620785
613,484.3245464525753,69.62777375467466,423.04767979275,977.0,2725.022987122394,431.1371718280701,2650.625312100807,5806.785471051271
614,705.6677625320613,105.39536530728098,595.9368721606577,1407.0,2879.3918865391483,355.1207251104455,2644.0025162410584,5878.515127890652
615,342.44648972233176,49.79102943365312,339.76248084401516,732.0,3023.50820455051,425.9671110732711,3435.9392215206385,6885.414537144419
616,700.0699770935879,102.98614209022055,680.9438808161916,1484.0,2958.5797341158273,344.18645237467547,3333.8321119183165,6636.598298408819
617,123.35104300234792,18.159317721171266,117.48963927648084,259.00000000000006,2144.394563219582,246.23755966965817,2399.7225881648696,4790.354711054109
618,378.2813058544433,56.31423039535199,343.40446375020474,778.0,3129.855550756739,325.6981607217446,3331.5002970166765,6787.05400849516
619,259.12263846806866,40.16252508837434,259.7148364435569,558.9999999999999,2132.912279851016,242.56601435098256,2450.89685312097,4826.375147322969
620,379.4874785832582,59.92594965956968,322.5865717571722,762.0,2562.4065809727817,314.78395126284875,2362.295131442358,5239.485663677989
621,373.3197999821275,59.447046672790115,361.23315334508226,793.9999999999999,2512.771375583525,266.0762126071062,2819.5822020296764,5598.429790220307
622,264.6791945885926,43.02907967249223,265.2917257389151,573.0,2376.43943095151,273.561068661584,2773.15479652262,5423.155296135714
623,1109.7169788065498,166.78666543756216,899.4963557558882,2176.0,2425.7248980970207,257.03936011019454,2089.1878864653545,4771.95214467257
624,886.819910224303,141.46115176447168,713.7189380112253,1742.0,2833.9452723265345,300.36243284999523,2430.891056288553,5565.1987614650825
625,250.22111043330057,33.7594783753371,246.0194111913624,530.0,2097.845798564012,190.37866603435637,2433.8771848855954,4722.101649483964
626,321.75703588046656,46.074381591275795,310.16858252825773,678.0000000000001,1561.2199287641176,134.82266703598862,1795.6525194746293,3491.6951152747356
627,961.0403416708323,150.87464919730243,746.085009131865,1857.9999999999998,3192.396888895056,289.5085689503306,2740.412827864279,6222.318285709665
628,334.24988527802867,54.148596982441106,263.60151773953027,652.0,1672.7429183171187,162.97232123953523,1456.3328355031454,3292.048075059799
629,306.42053140598506,46.01780717212949,283.5616614218853,635.9999999999998,2130.856234873579,196.51506545535202,2293.6632708540287,4621.03457118296
630,133.1502386725752,18.7201866425705,135.12957468485436,287.00000000000006,1477.2988285163274,132.49159856273621,1755.6485753668921,3365.439002445956
631,310.0491607618433,41.67689597318835,350.27394326496835,702.0,2525.954867819292,374.44152726289855,3257.450188876693,6157.8465839588835
632,627.026517066615,86.5479673510645,715.4255155823206,1429.0,1851.110294081995,287.32904625871845,2400.8097114417956,4539.249051782509
633,821.5899512624862,131.85154301288495,835.558505724629,1789.0,2391.26871202593,360.14610807246873,2724.1904030300484,5475.6052231284475
634,883.3567043197436,143.95366509178456,988.6896305884716,2015.9999999999998,2516.8207004257515,394.5983969857651,3253.1110635206487,6164.530160932165
635,360.2441716091254,55.198284990145225,383.55754340072934,799.0,2344.1970673419173,294.61850626233786,2840.51353240524,5479.329106009495
636,1012.8139844318907,169.24879026925723,1042.9372252988521,2225.0,1981.5541378242253,301.9864251870221,2351.6115284474463,4635.152091458694
637,458.0239621824896,73.87435583733519,414.1016819801753,946.0,2583.4693818837272,390.9456715349228,2422.6812513721425,5397.096304790793
638,855.4291245316698,134.73889705084142,747.8319784174889,1738.0,1752.1723893825424,271.35949660758035,1549.3940353051398,3572.9259212952625
639,356.1723971200084,51.92731976640931,412.9002831135824,821.0000000000001,2097.982680033902,265.6434509454681,2794.9753250360886,5158.601456015458
640,197.53867424854207,32.10230352707067,212.35902222438725,442.0,1916.4616363164992,268.292577561077,2374.2332171096045,4558.987430987181
641,3351.0949283665504,535.6635585233287,3023.2415131101216,6910.000000000001,2504.613706397548,380.41133278312265,2246.345425366371,5131.370464547042
642,397.1670049861416,62.8013080616837,400.0316869521747,860.0,2031.9140963494153,300.2106525185242,2346.64138562715,4678.76613449509
643,205.23924212000043,30.135769772778698,240.62498810722093,476.00000000000006,1641.3348729634963,188.79270291412107,2246.5695485387196,4076.697124416337
644,231.12337459794585,35.933541974327994,212.94308342772612,480.0,1497.326499867918,184.918931738193,1468.8197212780003,3151.0651528841117
645,535.3457829903601,92.13800631184424,476.5162106977957,1104.0,1566.2760588079336,198.64448359305328,1499.6731007456901,3264.593643146677
646,485.1230020085182,67.15608846576559,493.7209095257162,1046.0,1878.5002025314602,214.14498773185542,2286.8809090398713,4379.526099303187
647,321.889678672155,51.68110000843398,309.42922131941094,683.0,1379.1515134476865,151.91286451841245,1581.4611774704142,3112.525555436513
648,832.8659340049649,125.5989555978675,765.5351103971673,1723.9999999999995,1981.3976201078374,225.58106008515173,2003.2595840657757,4210.2382642587645
649,2303.4893908114964,360.04420513862976,1911.466404049874,4575.0,1759.7213340176138,203.5614345058749,1618.2897505659403,3581.572519089429
650,494.0466769736278,79.92251586337129,401.0308071630009,975.0,2073.258047349074,215.9697497969015,1797.5282349227682,4086.7560320687435
651,205.01660238216357,31.469092249376093,211.51430536846038,448.00000000000006,1741.469210500651,193.24928132010874,2130.659445220645,4065.377937041405
652,293.88670039594444,43.91733545268378,312.19596415137175,650.0,1840.693849407193,212.36000806970466,2268.5634468303188,4321.617304307216
653,175.05492912492275,25.02531711506591,172.91975376001133,373.0,1908.6184066790827,187.45952333800375,2283.5202929928837,4379.598223009971
654,761.7258415658263,99.58308663437909,610.6910717997947,1472.0,1546.2835046670746,144.48743985034318,1373.8175338554076,3064.588478372825
655,140.8685743071971,18.01291627691414,145.1185094158888,304.00000000000006,1172.8881468173468,108.81571622722228,1417.0114238470237,2698.7152868915928
656,318.87102515954916,46.883577818297255,340.24539702215355,706.0,1751.3360630207442,171.58350008613536,2246.055858101605,4168.9754212084845
657,341.957265684098,54.56617722498625,355.4765570909157,752.0,1492.3507233437035,152.6356511800376,1867.0737473176987,3512.06012184144
658,505.799914215797,77.2226327588167,481.97745302538647,1065.0000000000002,1595.0965375971543,161.43488085230607,1842.4193447260905,3598.950763175551
659,359.8971794487714,55.04958830479847,382.05323224643024,797.0000000000001,1431.2830836587482,150.31174073517298,1812.3265099604453,3393.921334354366
660,214.17485971454315,35.275404779244965,201.54973550621196,451.00000000000006,1096.9962857199182,138.10810667428993,1094.1817736041003,2329.286165998308
661,326.15654316259014,47.20557564901055,270.6378811883992,643.9999999999999,1662.971458623372,160.21733742917291,1539.0349091811547,3362.2237052336995
662,532.9215167665101,85.24381428135896,430.83466895213104,1049.0,1131.0793291550485,120.25340756679009,925.4316616721186,2176.764398393957
663,449.99422653605603,74.36557081425222,460.6402026496917,984.9999999999999,1671.2308346633465,170.28623241286564,2092.214347500636,3933.7314145768482
664,1645.3694718919612,238.17366091401442,1418.4568671940247,3302.0,2256.1871765709166,241.45876105428707,2270.461835816336,4768.107773441539
665,864.9184817880632,118.36303813227019,879.7184800796668,1863.0000000000002,1021.453246641527,104.5780538543102,1220.280169539424,2346.311470035261
666,1584.0998915919154,265.4783831041252,1548.4217253039592,3398.0,1954.0189612997192,247.21515827554092,2328.5040828195747,4529.738202394835
667,2698.667320282304,459.91224977658874,2950.420429941107,6109.0,1925.5639982406517,247.55804537979245,2581.208240160594,4754.330283781038
668,934.5696625604088,119.38059666338727,705.0497407762036,1758.9999999999998,2801.607073477622,262.0669690312837,2287.501453158098,5351.175495667004
669,812.0600943845611,123.13929483226585,777.8006107831735,1713.0000000000005,2534.2092594820197,252.39199930279648,2851.968643253237,5638.569902038053
670,267.8707243472396,39.21913434219876,250.91014131056158,558.0,1899.1513216368535,167.95026796628267,2046.5256350793668,4113.627224682503
671,386.04771133794134,49.624784444719864,304.32750421733874,740.0,1936.90949936502,165.04268512382356,1878.2380477248107,3980.1902322136543
672,2806.5537969425695,436.9478282177335,2128.498374839697,5372.0,2495.261337668113,295.7399220731899,2019.0197802819146,4810.021040023217
673,432.73814929298334,69.21484187620102,421.04700883081574,923.0000000000001,1614.9796210752336,185.80363101777115,1869.1018808700528,3669.8851329630575
674,463.8951500077194,68.19580783647385,363.90904215580684,896.0,1952.0586433772253,213.75295257229385,1959.427505865331,4125.23910181485
675,1142.01717146532,178.86553535974386,1010.1172931749364,2331.0000000000005,1865.9646740082892,211.0666915161057,1934.5572317539725,4011.588597278367
676,429.6626449017384,72.95603253013813,313.38132256812344,816.0,1809.2376066777902,181.82351823323916,1509.3349577903425,3500.3960827013716
677,146.92031720073942,23.855203497380256,136.22447930188036,307.0,1405.687802147634,145.72523028184327,1513.1127863392587,3064.525818768736
678,261.1960621554142,45.09551665695252,196.70842118763326,503.0,1533.9935169608054,186.23233532509747,1463.7527609486965,3183.9786132345994
679,1206.211481122504,197.25194242365177,1068.5365764538444,2472.0,1897.7378104942782,223.81260073472671,2065.4141485535592,4186.964559782564
680,227.63262990258866,36.46077539228792,195.90659470512344,460.0,1591.0068940734673,158.99392424332785,1560.2296255690915,3310.2304438858864
681,518.9551285343588,86.67469948832625,423.3701719773147,1028.9999999999998,1690.9440148445337,185.35055201368044,1645.342980493041,3521.6375473512553
682,193.4469501047148,27.20386727757187,150.34918261771335,371.0,1386.9373027652775,120.28988667436,1256.9414903109114,2764.168679750549
683,959.0068074153764,168.70296604494303,771.2902265396806,1899.0,1742.1627667310695,214.12901234863364,1716.0534250213832,3672.3452041010864
684,94.29057845586254,13.66903162862589,83.04038991551154,190.99999999999997,1566.5144733979748,164.32270806369075,1627.3084069885817,3358.1455884502475
685,2411.881290647834,424.1605629932835,1650.958146358882,4486.999999999999,1631.114047178862,184.38286019427642,1322.1503569775048,3137.647264350643
686,1448.1721954976172,227.327834016211,976.4999704861717,2652.0,1544.446653318518,178.65271700531105,1290.029186633056,3013.1285569568854
687,554.409162043533,87.84293642205242,389.7479015344146,1032.0,1581.953065896449,175.22433718874564,1341.7152000121412,3098.892603097336
688,628.6928460472018,100.77720229323731,608.5299516595609,1338.0,1501.399911050129,169.25087633079175,1716.3460308743433,3386.996818255264
689,273.33895666615257,43.22607161504788,262.4349717187995,579.0,1689.48786464306,224.16638933353758,1886.280567194567,3799.934821171165
690,264.4305287008354,33.410399332299576,278.15907196686516,576.0000000000001,1117.7023163978192,107.52264600168824,1372.4958787563523,2597.7208411558595
691,232.32516431116744,34.064845758398796,218.60998993043373,485.0,1292.7203948880558,174.983453562613,1416.09435492061,2883.7982033712788
692,448.28517870182225,68.91262322869596,357.80219806948185,875.0,1369.0312193196824,154.85267450258033,1058.447806388037,2582.3317002102995
693,230.4439832978738,29.12454948264192,251.4314672194842,510.99999999999994,964.7515008833903,91.22261488387427,1220.7918961277535,2276.766011895018
694,285.74525350598003,44.67614717093228,318.57859932308764,649.0,1766.2432725262622,277.1331133013698,2310.370253371103,4353.746639198735
695,231.7746916539835,30.97359183836444,265.25171650765213,528.0,1433.177832458601,163.7060801421706,1919.3110898527104,3516.1950024534817
696,871.1687154829431,137.05318292133177,981.7781015957253,1990.0,1677.439150988856,223.64092703123333,2210.952392227497,4112.032470247586
697,534.8991083244626,80.02092903874119,584.0799626367963,1199.0,2068.9268592321896,339.2222012889379,2632.605505027983,5040.75456554911
698,589.2086725256315,90.77762661478866,557.0137008595799,1237.0,1818.4710347439789,205.66059785478978,1860.7758783412628,3884.9075109400314
699,170.5337057650172,24.480666882819502,206.98562735216333,402.0,1411.6243911777967,162.10750299474336,2021.2627976289161,3594.994691801456
700,3476.081815376132,564.6044513875897,3022.313733236279,7063.0,2600.1053243287065,538.3408365518478,2622.9662886245414,5761.4124495050955
701,2656.0080846504434,445.2724073803262,2446.719507969231,5548.0,2720.890714341951,474.8802863234127,2930.963116195534,6126.734116860898
702,350.33491940470816,55.09457159245331,421.5705090028385,827.0,1372.4136267405875,201.9026046793986,1934.3544047226087,3508.670636142595
703,113.74871204166175,18.01786693516337,130.23342102317483,261.99999999999994,1455.468534395198,168.0195942686802,1917.4568386953476,3540.944967359226
704,118.0063170606039,19.003721873806125,135.98996106559,273.0,1409.698293012319,216.6314429379494,1898.1875848544755,3524.517320804744
705,484.65206918273196,75.9665697943549,573.3813610229131,1134.0,1569.076850915222,225.9017032156329,2172.821613712063,3967.8001678429177
706,1073.108342694048,161.67864546953464,1201.2130118364173,2436.0,1853.2129674076075,241.48715781276536,2374.2266167327443,4468.926741953117
707,442.664498193246,66.53633723043392,492.7991645763201,1002.0,1222.732610036765,180.66105740794893,1558.7907196549234,2962.184387099637
708,596.410645569031,93.05350281382303,583.5358516171459,1273.0,2206.8580655237033,448.48082990534266,2416.364796142119,5071.703691571165
709,162.52626516382094,26.70161166664241,156.77212316953668,346.0,1588.8556803379072,266.486027411188,1699.6351611586151,3554.97686890771
710,503.8952671045313,89.47769231514698,454.62704058032176,1048.0,1481.0096153214317,266.6411637741016,1458.5216557936833,3206.1724348892167
711,511.61247415830746,72.25094227192986,581.1365835697627,1165.0,1299.1480237491955,168.88641115856734,1693.1093859442342,3161.143820851997
712,762.462285065012,110.89057960815973,875.6471353268281,1749.0,1586.3795572050924,203.7181073080527,2080.3384245387015,3870.4360890518465
713,205.7308862060391,33.38320907900337,227.8859047149577,467.0000000000001,1646.030017906406,259.52007958868796,2087.171208087792,3992.721305582886
714,379.18978615245106,62.87084033822414,417.93937350932475,860.0,1472.9987002417415,279.03251823683695,1889.790678292608,3641.8218967711864
715,773.8671827571744,122.44259441966202,878.6902228231637,1775.0,1479.039187763097,258.64084999272,1952.8638798511543,3690.5439176069713
716,1847.6905135411232,300.1966571673785,1998.112829291499,4146.000000000001,1608.0151427332867,270.19240430451146,1982.7013689380733,3860.9089159758714
717,207.38900809658776,30.699658105697058,236.91133379771514,475.0,1356.8797695070375,175.44313959668366,1743.2688232187074,3275.5917323224285
718,751.4341163742896,149.74153209430386,806.8243515314065,1708.0,1541.4133359296372,393.83745226349424,1894.4416127220559,3829.692400915187
719,306.0596978509542,53.6927480755747,337.247554073471,696.9999999999999,1492.2954443169783,295.4838047594404,1876.320030936844,3664.0992800132626
720,98.55983481142002,15.038479040783207,104.40168614779675,217.99999999999997,1754.3951316997138,290.7674174363243,2064.761670264466,4109.924219400504
721,2668.021335618085,465.4427138341433,2981.535950547772,6115.0,1224.3002564996923,229.41828510185448,1529.8595779946666,2983.5781195962136
722,2077.913308591341,435.62810558054707,1886.4585858281123,4400.0,2954.6544845584363,805.4349349793887,3007.2619815579073,6767.351401095732
723,1655.8501791896608,280.3746909846133,1922.775129825726,3859.0,1097.216133284757,203.79967948564524,1400.421215989195,2701.437028759597
724,678.3640924918052,121.55519318625058,746.0807143219442,1546.0,1435.4972897150149,325.24873657495664,1778.3250264068618,3539.0710526968332
725,2008.7028535805712,407.69046279945064,2274.6066836199784,4691.0,2677.681339470151,624.3167810030386,3310.759116933863,6612.757237407053
726,981.0963719950681,180.7343475094807,798.1692804954514,1960.0000000000002,2014.136981446391,282.39136015597927,1774.8004881298132,4071.3288297321833
727,1050.8658108740058,173.9464197474003,1225.1877693785934,2449.9999999999995,777.28036710171,87.0949300713206,1046.9143178231625,1911.289614996193
728,55.4830890862134,7.0263347838608246,59.4905761299258,122.00000000000003,824.2411620023055,85.03502970698058,1034.6855094091102,1943.9617011183964
729,194.50651201476884,25.749196442837608,192.7442915423936,413.00000000000006,1309.644485484871,140.395327832384,1509.2062562265867,2959.2460695438417
730,361.9152347738193,45.15886991022187,358.92589531595877,766.0,1007.4371258121431,90.32402557706688,1150.1236591211994,2247.8848105104094
731,1256.191552920031,211.34001376422026,987.4684333157492,2455.0000000000005,2051.912611128892,233.08661406567902,1607.6451311830049,3892.6443563775756
732,1217.373690744178,192.93277610467558,990.6935331511464,2401.0,2892.853035441426,337.2066491380482,2612.939536389022,5842.999220968497
733,236.51244608243343,29.395152992841595,218.09240092472496,484.0,1059.8235319097116,98.33764772136024,1140.0265439997754,2298.1877236308474
734,634.3742993523801,98.94712016079872,625.6785804868211,1359.0,2593.233999237559,280.9550107054618,3035.304572380609,5909.49358232363
735,351.4453992952397,56.53256036443021,390.0220403403301,798.0,1048.2778218627564,117.5102337678699,1363.3318898129598,2529.1199454435864
736,181.12005842305683,31.197689964729058,150.68225161221412,363.0,1167.0132328050029,144.4707726301928,1047.6434559485515,2359.1274613837472
737,595.8403151407026,85.93134091790722,546.2283439413903,1228.0,1105.6230743440128,107.02741180056958,1019.1116601541161,2231.7621462986986
738,1075.1270716227116,168.01199736409302,922.8609310131956,2166.0,2973.7648021738273,350.40607706593175,2828.2723575210935,6152.443236760852
739,385.70467114654474,63.73314863561957,405.56218021783576,855.0,1158.1887729888429,141.90782509931375,1450.9621376251366,2751.058735713293
740,732.6240046106853,107.29761896300215,807.0783764263125,1647.0,1283.9663458362002,126.84933959083098,1671.709575133874,3082.5252605609053
741,180.8083499597825,28.986789703237232,153.20486033698026,363.0,1357.1254561536093,167.80928206057254,1256.0613682011701,2780.996106415352
742,660.0896152961874,98.8001966862713,644.110188017541,1402.9999999999995,2373.945379419296,260.3422466669596,2676.4253959972125,5310.713022083468
743,333.03874342637147,47.914647007178594,365.0466095664499,746.0,1184.2966237212518,116.874153902248,1523.3033083700639,2824.4740859935637
744,1891.7390427237024,271.2529918707797,1963.0079654055169,4125.999999999999,1114.0445685554716,116.18159237081302,1279.9408887535653,2510.1670496798497
745,612.51372157943,102.62191197267708,677.864366447893,1393.0,1522.125971609361,180.51131210757333,2002.489312165012,3705.1265958819463
746,262.5429433623521,34.30735431778278,268.1497023198652,565.0,1078.6665168190266,104.61593018460825,1241.694621206648,2424.9770682102826
747,535.3382975700326,79.06255311773756,579.5991493122298,1194.0,1065.9066661073366,123.50235150383892,1364.4263284206206,2553.8353460317962
748,93.17530069351588,15.8666418586598,108.95805744782427,217.99999999999994,1299.123101330722,161.91218164996621,1820.450644153367,3281.485927134055
749,967.8443893925426,148.28176342486617,916.8738471825911,2032.9999999999998,1264.9960524117198,141.68802479131924,1422.1225612471944,2828.8066384502335
750,2723.902460548332,435.180240713972,3094.9172987376946,6253.999999999998,2099.5166235958286,245.52044045969842,2799.6569676848935,5144.6940317404205
751,440.231665755039,60.073470634893496,564.6948636100675,1065.0,2045.8871013196547,223.6889530161831,3104.198167156924,5373.774221492762
752,879.3342472839787,126.72764272267129,967.9381099933502,1974.0,1370.7579459854783,154.88111366525743,1780.897990969414,3306.53705062015
753,168.79058387421475,23.170152178495588,196.0392639472897,388.0,952.6573966392353,105.40211389936425,1325.0865568864026,2383.146067425002
754,629.4289534451016,89.72787041846999,657.8431761364284,1377.0,2425.0552231316265,273.2831688885675,2729.391483164113,5427.729875184307
755,1466.7713673748697,198.66047451403068,1095.568158111099,2760.999999999999,2331.0136921653325,266.6473073491169,1928.4367133070843,4526.097712821534
756,992.5451225654258,153.98780164366832,821.4670757909059,1968.0,2815.5619910173536,325.2683704118257,2478.674777930016,5619.505139359195
757,1168.351999806496,154.1259569180824,842.522043275422,2165.0000000000005,2786.493752042313,314.58594746814765,2215.4210247631013,5316.500724273563
758,715.2759357164592,91.91946243478081,690.8046018487601,1498.0,2061.5889794875798,215.0035989264849,2204.867458678012,4481.460037092076
759,648.939889453523,82.7433664074325,547.3167441390444,1279.0,1509.2642860078815,159.92068359691277,1422.4919204224032,3091.6768900271973
760,555.9307773304554,75.14380648825471,432.92541618128996,1064.0,1522.6245529065645,163.85735119626068,1326.7096829019076,3013.191587004733
761,3446.47314021269,492.58758612465164,3307.939273662658,7247.0,1510.8031995414938,175.44553480121124,1603.9027151654889,3290.1514495081938
762,425.3707574915572,57.67991651726863,397.94932599117413,881.0,1629.6513239508952,183.14650749361084,1666.9335250103095,3479.731356454816
763,376.42132063325175,61.91676343217515,302.6619159345732,741.0000000000001,1564.6115048214251,201.0165512919095,1426.4607790539458,3192.08883516728
764,818.2806407800838,112.70952852102823,809.0098306988881,1740.0,1550.2216301322508,180.17372570823497,1662.8089897058135,3393.204345546299
765,434.67926622737303,54.99016497822153,446.3305687944055,936.0,1110.0245974672123,114.56291019776783,1252.0150509769426,2476.6025586419228
766,359.2952901314933,61.03124922444675,336.6734606440599,757.0,2057.2225116439117,247.10626466119177,2003.9060584664733,4308.234834771577
767,2761.729214819411,395.9192875639773,2346.351497616611,5504.0,1807.8985876019053,213.44364984439753,1741.0666062120058,3762.408843658309
768,530.2666197190788,85.04696769878149,417.6864125821398,1033.0,2198.3583498177973,286.28502023787297,1875.942386547907,4360.5857566035775
769,641.3829480098117,99.98962944126997,471.6274225489183,1213.0,1253.018032155496,154.60804489560945,1089.9988157138037,2497.6248927649094
770,82.7150300231286,10.93357389592497,94.35139608094642,188.0,812.5304449054485,87.02164259047804,1019.6713316119224,1919.2234191078487
771,1479.7138873016452,235.81484581339035,972.471266884965,2688.0000000000005,1329.2866610491035,169.97037287005864,999.59446855215,2498.851502471312
772,827.4008360059923,125.91595629264219,669.6832077013655,1623.0,1312.0593295079263,167.0728876592167,1157.116606904103,2636.2488240712464
773,680.379312084072,89.12008902238941,570.5005988935386,1340.0,1831.159389516955,199.82692011711129,1674.1835427623193,3705.1698523963855
774,2094.0593148444245,333.9731936318145,1542.9674915237606,3970.9999999999995,1435.6389032877432,192.70452311376621,1111.0093089353034,2739.3527353368127
775,855.8679853225096,141.76954105099935,629.3624736264914,1627.0000000000005,1795.600339698817,241.35998896789087,1532.291613993735,3569.2519426604426
776,1467.6976141797077,255.1537525038163,915.1486333164762,2638.0,1801.5901421355743,253.1045260998384,1224.2941172720766,3278.9887855074894
777,353.51920480222043,47.258206545896385,433.2225886518833,834.0000000000001,3184.050118367006,569.7233612766044,4453.014185935591,8206.7876655792
778,25598.669623895817,3654.0204599028802,20302.3099162013,49555.0,2502.461230553184,759.4056340880959,2118.564118850846,5380.430983492126
779,16164.932430380191,2382.0376972655135,11604.029872354298,30151.000000000004,4156.086776918822,921.0220385102722,3224.733589645037,8301.84240507413
780,797.9919866803821,114.05293234413081,738.9550809754871,1651.0,2707.305607304461,630.6031361544244,2679.914966872388,6017.823710331273
781,2491.8556664383705,384.5272288993805,2220.617104662249,5097.0,2867.019774484582,667.052599614475,2786.446245341961,6320.518619441018
782,873.0711614773633,108.06834895328291,806.8604895693537,1788.0,2530.96954621004,400.2212582829629,2561.7321267445604,5492.922931237563
783,531.6122555233849,76.44505454224644,639.942689934369,1248.0000000000005,3061.553829043222,486.4686645854674,4238.129955097664,7786.152448726353
784,1440.053435945203,233.2544379768751,1124.6921260779218,2798.0,1889.5253292591372,489.82660073192363,1586.2383116985604,3965.5902416896215
785,800.7974599507716,108.0691750139269,878.1333650353014,1787.0,2383.585243524506,448.37820391563474,2977.901110205849,5809.864557645989
786,755.3124659938038,100.64781804813855,611.0397159580575,1467.0,1582.4952856065145,282.79599597188803,1291.5868520430133,3156.878133621416
787,657.4257871814945,88.94821207544634,619.626000743059,1365.9999999999998,2233.5880010558735,529.9640911570623,2349.282479120456,5112.834571333392
788,671.5036041470897,102.91762962419477,682.5787662287154,1457.0,2305.0439104371035,563.3004951022582,2617.41422888899,5485.758634428352
789,841.5742594659109,124.96667579244628,704.4590647416426,1670.9999999999998,2787.5180188494282,673.4543587758707,2571.2751447473697,6032.247522372669
790,617.0174642529447,89.55628747904643,619.4262482680084,1325.9999999999995,2108.49524419726,483.13273217474006,2361.991006681821,4953.618983053821
791,346.3624843014333,49.26008589002112,357.3774298085456,753.0,2023.8627363169649,476.59752378627,2388.986041345445,4889.446301448679
