idx,Ck1Road,Ck1Bus,Ck1Rail,Ck2Road,Ck2Bus,Ck2Rail,CkDiffRoad,CkDiffBus,CkDiffRail,Lk1Road,Lk1Bus,Lk1Rail,Lk2Road,Lk2Bus,Lk2Rail,deltaLkRoad,deltaLkBus,deltaLkRail,scenarioLinkDepthRoad, scenarioLinkDepthBus, scenarioLinkDepthRail,scenarioLinkKMRoad, scenarioLinkKMBus, scenarioLinkKMRail,scenarioLinkSavedSecsRoad, scenarioLinkSavedSecsBus, scenarioLinkSavedSecsRail,LBarRoad, LBarBus, LBarRail,nMinusRoad, nMinusBus, nMinusRail,SavedSecsRoad, savedSecsBus, savedSecsRail,net_mode, net_i, net_j, net_secs
0,7875351.3591195345,3020828.4394794814,9164254.201400975,7874196.928692436,3020581.3236947283,9165655.74761283,-1154.4304270986468,-247.11578475311399,1401.546211855486,127394236.97560136,47481320.86912158,238888193.9478555,127375889.30123731,47478374.35198688,238951937.34175938,-18347.674364045262,-2946.517134703696,63743.39390388131,0,0,1,0.0,0.0,3.0656251907348633,0.0,0.0,250.02224349975586,0,0,3.0656251907348633,0,0,812186,0.0,0.0,3382135.3802181813,2,345,331,110.36250686645508
1,7875351.3591195345,3020828.4394794814,9164254.201400975,7871807.275024681,3020108.286633953,9168518.43834136,-3544.0840948531404,-720.1528455284424,4264.236940385774,127394236.97560136,47481320.86912158,238888193.9478555,127339490.38837402,47472988.185513906,239033440.52601865,-54746.58722734451,-8332.683607675135,145246.57816314697,0,0,1,0.0,0.0,3.4384520053863525,0.0,0.0,1157.3790578842163,0,0,3.4384520053863525,0,0,1212174,0.0,0.0,5590409.487060342,2,345,332,123.78427219390869
2,7875351.3591195345,3020828.4394794814,9164254.201400975,7859303.868034263,3017473.6873526927,9183656.444613088,-16047.491085271351,-3354.7521267887205,19402.243212113157,127394236.97560136,47481320.86912158,238888193.9478555,127136161.79478092,47442376.88711711,239683175.70968738,-258075.1808204353,-38943.98200447112,794981.7618318796,0,0,1,0.0,0.0,2.7691783905029297,0.0,0.0,138.354097366333,0,0,2.7691783905029297,0,0,2470985,0.0,0.0,18668801.882550616,2,345,333,99.69042205810547
3,7875351.3591195345,3020828.4394794814,9164254.201400975,7859337.300511487,3017417.0719121112,9183679.627576392,-16014.058608047664,-3411.36756737018,19425.42617541738,127394236.97560136,47481320.86912158,238888193.9478555,127135357.62549005,47441632.91192944,239723223.4192553,-258879.3501113057,-39687.95719213784,835029.4713997841,0,0,1,0.0,0.0,2.408114194869995,0.0,0.0,150.3262596130371,0,0,2.408114194869995,0,0,2510045,0.0,0.0,18720391.164000183,2,345,334,86.69211101531982
4,7875351.3591195345,3020828.4394794814,9164254.201400975,7874298.326973688,3020590.606809235,9165545.066217076,-1053.032145846635,-237.83267024625093,1290.864816101268,127394236.97560136,47481320.86912158,238888193.9478555,127377270.8991548,47478220.494956896,238953244.59087968,-16966.076446563005,-3100.374164685607,65050.64302417636,0,0,1,0.0,0.0,2.015740394592285,0.0,0.0,167.76181983947754,0,0,2.015740394592285,0,0,980534,0.0,0.0,4078674.526655241,2,345,335,72.56665420532227
5,7875351.3591195345,3020828.4394794814,9164254.201400975,7856191.789632652,3016800.5746252527,9187441.635742089,-19159.569486882538,-4027.864854228683,23187.434341114014,127394236.97560136,47481320.86912158,238888193.9478555,127090619.82168858,47433506.20946578,239827153.8744426,-303617.15391278267,-47814.65965580195,938959.9265871048,0,0,1,0.0,0.0,2.982163667678833,0.0,0.0,194.6877965927124,0,0,2.982163667678833,0,0,3114835,0.0,0.0,22528343.460237086,2,345,336,107.35789203643799
6,7875351.3591195345,3020828.4394794814,9164254.201400975,7854780.910115415,3016508.489073225,9189144.600811271,-20570.449004119262,-4319.9504062565975,24890.39941029623,127394236.97560136,47481320.86912158,238888193.9478555,127067333.6720898,47430683.15793929,239907165.7416227,-326903.30351155996,-50637.711182288826,1018971.793767184,0,0,1,0.0,0.0,2.235020637512207,0.0,0.0,159.1795835494995,0,0,2.235020637512207,0,0,3028327,0.0,0.0,22517482.876653526,2,345,337,80.46074295043945
7,7875351.3591195345,3020828.4394794814,9164254.201400975,7854660.838778534,3016485.8381274743,9189287.323093977,-20690.52034100052,-4342.601352007128,25033.12169300206,127394236.97560136,47481320.86912158,238888193.9478555,127065788.78595883,47430891.22489353,239918021.14238453,-328448.18964253366,-50429.64422804862,1029827.1945290267,0,0,1,0.0,0.0,1.671855092048645,0.0,0.0,152.24133825302124,0,0,1.671855092048645,0,0,2926827,0.0,0.0,22127519.30961599,2,345,338,60.18678331375122
8,7875351.3591195345,3020828.4394794814,9164254.201400975,7874559.0535732275,3020641.6542340727,9165233.292192698,-792.305546307005,-186.7852454087697,979.0907917227596,127394236.97560136,47481320.86912158,238888193.9478555,127381135.95251544,47478714.56699483,238942107.9122402,-13101.023085922003,-2606.30212675035,53913.96438470483,0,0,1,0.0,0.0,1.2016711235046387,0.0,0.0,134.76903820037842,0,0,1.2016711235046387,0,0,947483,0.0,0.0,4000849.4796875953,2,345,339,43.26016044616699
9,7875351.3591195345,3020828.4394794814,9164254.201400975,7858059.241568573,3016991.345636801,9185383.412794586,-17292.117550961673,-3837.093842680566,21129.211393611506,127394236.97560136,47481320.86912158,238888193.9478555,127112755.14803511,47435877.55508535,239894587.76962715,-281481.82756625116,-45443.31403622776,1006393.8217716515,0,0,1,0.0,0.0,1.2318075895309448,0.0,0.0,252.36051607131958,0,0,1.2318075895309448,0,0,3370779,0.0,0.0,20138678.81918902,2,345,340,44.345073223114014
10,7875351.3591195345,3020828.4394794814,9164254.201400975,7855226.50622925,3016613.2472137613,9188594.246556947,-20124.852890284732,-4215.192265720107,24340.045155972242,127394236.97560136,47481320.86912158,238888193.9478555,127076224.03945886,47432004.74823783,239881855.96514007,-318012.9361425042,-49316.120883747935,993662.0172845721,0,0,1,0.0,0.0,1.7654215097427368,0.0,0.0,128.68941736221313,0,0,1.7654215097427368,0,0,3048516,0.0,0.0,23131769.348337173,2,345,341,63.555174350738525
