idx,Ck1Road,Ck1Bus,Ck1Rail,Ck2Road,Ck2Bus,Ck2Rail,CkDiffRoad,CkDiffBus,CkDiffRail,Lk1Road,Lk1Bus,Lk1Rail,Lk2Road,Lk2Bus,Lk2Rail,deltaLkRoad,deltaLkBus,deltaLkRail,scenarioLinkDepthRoad, scenarioLinkDepthBus, scenarioLinkDepthRail,scenarioLinkKMRoad, scenarioLinkKMBus, scenarioLinkKMRail,scenarioLinkSavedSecsRoad, scenarioLinkSavedSecsBus, scenarioLinkSavedSecsRail,LBarRoad, LBarBus, LBarRail,nMinusRoad, nMinusBus, nMinusRail,SavedSecsRoad, savedSecsBus, savedSecsRail,net_mode, net_i, net_j, net_secs
0,7875351.3591195345,3020828.4394794814,9164254.201400975,7870716.583785589,3019825.0368052246,9169892.379409181,-4634.775333945639,-1003.402674256824,5638.178008206189,127394236.97560136,47481320.86912158,238888193.9478555,127315044.29271713,47470939.209498435,239142907.82307494,-79192.68288423121,-10381.659623146057,254713.8752194345,0,0,1,0.0,0.0,0.9421473145484924,0.0,0.0,36.392199754714966,0,0,0.9421473145484924,0,0,985498,0.0,0.0,6020366.215764463,2,206,205,33.91730332374573
1,7875351.3591195345,3020828.4394794814,9164254.201400975,7875150.990701389,3020783.456098422,9164499.553200202,-200.3684181459248,-44.98338105948642,245.3517992272973,127394236.97560136,47481320.86912158,238888193.9478555,127390917.76375896,47480679.20457545,238903791.00576034,-3319.211842402816,-641.6645461320877,15597.057904839516,0,0,1,0.0,0.0,0.40504226088523865,0.0,0.0,30.71878945827484,0,0,0,0,0,479823,0.0,0.0,1969267.1123333601,2,206,206,14.581521391868591
2,7875351.3591195345,3020828.4394794814,9164254.201400975,7868935.011993545,3019430.320718677,9172068.667287791,-6416.347125989385,-1398.1187608046457,7814.465886816382,127394236.97560136,47481320.86912158,238888193.9478555,127284212.64504819,47466608.54512704,239258764.01934034,-110024.33055317402,-14712.323994539678,370570.07148483396,0,0,1,0.0,0.0,2.6575982570648193,0.0,0.0,278.09916973114014,0,0,2.6575982570648193,0,0,1177574,0.0,0.0,6886125.752480447,2,206,207,95.6735372543335
3,7875351.3591195345,3020828.4394794814,9164254.201400975,7866386.268527233,3018774.442200897,9175273.289271865,-8965.09059230145,-2053.997278584633,11019.087870890275,127394236.97560136,47481320.86912158,238888193.9478555,127237537.80326807,47459539.45273902,239465676.1987937,-156699.1723332852,-21781.416382558644,577482.2509382069,0,0,1,0.0,0.0,1.4277220964431763,0.0,0.0,223.21878004074097,0,0,1.4277220964431763,0,0,1954162,0.0,0.0,9733215.740604736,2,206,208,51.397995471954346
4,7875351.3591195345,3020828.4394794814,9164254.201400975,7869462.365618322,3019473.225205699,9171498.409175936,-5888.993501212448,-1355.214273782447,7244.207774961367,127394236.97560136,47481320.86912158,238888193.9478555,127290021.67911242,47466674.62323995,239265932.5025149,-104215.29648894072,-14646.24588163197,377738.5546593964,0,0,1,0.0,0.0,2.0877017974853516,0.0,0.0,236.19679069519043,0,0,2.0877017974853516,0,0,1399254,0.0,0.0,7567680.938835155,2,206,209,75.15726470947266
5,7875351.3591195345,3020828.4394794814,9164254.201400975,7870846.432687584,3019844.953170722,9169742.614141691,-4504.926431950182,-983.486308759544,5488.412740716711,127394236.97560136,47481320.86912158,238888193.9478555,127317154.79461814,47471072.81549068,239144851.16121393,-77082.18098321557,-10248.053630903363,256657.21335843205,0,0,1,0.0,0.0,0.7901918888092041,0.0,0.0,30.522640943527218,0,0,0.7901918888092041,0,0,998288,0.0,0.0,6195190.396814764,2,206,210,28.44690799713135
6,7875351.3591195345,3020828.4394794814,9164254.201400975,7871863.290053172,3020083.1947986614,9168487.515148206,-3488.0690663624555,-745.244680820033,4233.313747230917,127394236.97560136,47481320.86912158,238888193.9478555,127333066.11472437,47473593.11840896,239063631.15236816,-61170.860876992345,-7727.750712618232,175437.20451265574,0,0,1,0.0,0.0,4.225370407104492,0.0,0.0,408.16828536987305,0,0,4.225370407104492,0,0,526648,0.0,0.0,3539980.599912139,2,206,212,152.11333465576172
7,7875351.3591195345,3020828.4394794814,9164254.201400975,7873248.652872712,3020308.190781974,9166877.15634529,-2102.706246822141,-520.2486975076608,2622.954944314435,127394236.97560136,47481320.86912158,238888193.9478555,127355291.81802985,47475246.52560131,239037307.17617086,-38945.15757150948,-6074.343520268798,149113.2283153534,0,0,1,0.0,0.0,0.7574230432510376,0.0,0.0,272.92028188705444,0,0,0.7574230432510376,0,0,1436417,0.0,0.0,5259921.906079173,2,206,213,27.267229557037354
8,7875351.3591195345,3020828.4394794814,9164254.201400975,7874898.970591582,3020740.884337954,9164794.145070415,-452.3885279521346,-87.5551415272057,539.9436694402248,127394236.97560136,47481320.86912158,238888193.9478555,127386826.17849185,47480454.28210616,238906601.8201715,-7410.797109514475,-866.5870154201984,18407.872316002846,0,0,1,0.0,0.0,1.5993026494979858,0.0,0.0,98.89759683609009,0,0,1.5993026494979858,0,0,290424,0.0,0.0,1187542.0000767945,2,206,214,57.5748953819275
9,7875351.3591195345,3020828.4394794814,9164254.201400975,7872842.695508419,3020264.9451443986,9167326.35934714,-2508.6636111158878,-563.4943350828253,3072.157946165651,127394236.97560136,47481320.86912158,238888193.9478555,127349112.1995097,47474997.47945993,239034247.31651193,-45124.77609166503,-6323.38966165483,146053.36865642667,0,0,1,0.0,0.0,2.5764219760894775,0.0,0.0,342.37065982818604,0,0,2.5764219760894775,0,0,793250,0.0,0.0,4444821.29416097,2,206,215,92.75119113922119
10,7875351.3591195345,3020828.4394794814,9164254.201400975,7874902.52330317,3020730.0621061656,9164801.414590675,-448.83581636473536,-98.37737331585959,547.2131897006184,127394236.97560136,47481320.86912158,238888193.9478555,127386214.2715187,47480099.62365571,238912120.3239378,-8022.704082652926,-1221.245465874672,23926.37608230114,0,0,1,0.0,0.0,3.4126720428466797,0.0,0.0,441.95671463012695,0,0,3.4126720428466797,0,0,323053,0.0,0.0,1377720.6145044782,2,206,217,122.85619354248047
11,7875351.3591195345,3020828.4394794814,9164254.201400975,7874248.335822007,3020596.714602519,9165588.949575424,-1103.023297527805,-231.72487696260214,1334.748174449429,127394236.97560136,47481320.86912158,238888193.9478555,127374840.33276254,47478815.31383493,238942310.25820848,-19396.642838820815,-2505.55528665334,54116.31035298109,0,0,1,0.0,0.0,4.035744667053223,0.0,0.0,408.09534072875977,0,0,4.035744667053223,0,0,440496,0.0,0.0,2697702.9253666997,2,206,219,145.28680801391602
12,7875351.3591195345,3020828.4394794814,9164254.201400975,7874129.026454724,3020569.721053412,9165735.252491826,-1222.332664810121,-258.71842606924474,1481.0510908514261,127394236.97560136,47481320.86912158,238888193.9478555,127372285.8040991,47478399.984112516,238947026.6154977,-21951.171502262354,-2920.8850090652704,58832.66764220595,0,0,1,0.0,0.0,4.4253010749816895,0.0,0.0,401.728666305542,0,0,4.4253010749816895,0,0,424129,0.0,0.0,2724034.7764570024,2,206,221,159.31083869934082
13,7875351.3591195345,3020828.4394794814,9164254.201400975,7874266.227465124,3020597.0153349815,9165570.757199893,-1085.131654410623,-231.4241444999352,1316.5557989180088,127394236.97560136,47481320.86912158,238888193.9478555,127374462.92234617,47478490.33758198,238944162.43844444,-19774.053255185485,-2830.531539604068,55968.49058893323,0,0,1,0.0,0.0,4.616288185119629,0.0,0.0,538.8787422180176,0,0,4.616288185119629,0,0,493010,0.0,0.0,2135106.743202744,2,206,223,166.18637466430664
14,7875351.3591195345,3020828.4394794814,9164254.201400975,7872614.320344345,3020236.1333889673,9167583.54626666,-2737.0387751897797,-592.3060905141756,3329.344865685329,127394236.97560136,47481320.86912158,238888193.9478555,127347685.21134968,47474911.16766571,239047607.18354446,-46551.76425167918,-6409.701455868781,159413.2356889546,0,0,1,0.0,0.0,4.796143531799316,0.0,0.0,281.7920722961426,0,0,4.796143531799316,0,0,1181701,0.0,0.0,6637184.235888336,2,206,629,172.6611671447754
15,7875351.3591195345,3020828.4394794814,9164254.201400975,7872449.211438725,3020195.1353428657,9167789.653218431,-2902.1476808097214,-633.3041366157122,3535.451817456633,127394236.97560136,47481320.86912158,238888193.9478555,127344667.79673998,47474356.74791087,239065431.26419824,-49569.17886137962,-6964.121210709214,177237.31634274125,0,0,1,0.0,0.0,4.7215962409973145,0.0,0.0,315.3958797454834,0,0,4.7215962409973145,0,0,1356808,0.0,0.0,7336235.74493444,2,206,630,169.97746467590332
16,7875351.3591195345,3020828.4394794814,9164254.201400975,7874870.546236446,3020718.3010809533,9164845.152682599,-480.8128830883652,-110.13839852809906,590.9512816239148,127394236.97560136,47481320.86912158,238888193.9478555,127386067.0338177,47480183.10759387,238909256.18660727,-8169.941783666611,-1137.761527709663,21062.238751769066,0,0,1,0.0,0.0,4.870678424835205,0.0,0.0,775.9025058746338,0,0,4.870678424835205,0,0,298586,0.0,0.0,1301280.2363211254,2,206,676,175.34442329406738
17,7875351.3591195345,3020828.4394794814,9164254.201400975,7873900.902112846,3020514.8578814208,9166018.24000575,-1450.4570066882297,-313.58159806067124,1764.0386047754437,127394236.97560136,47481320.86912158,238888193.9478555,127369740.30347928,47478064.0584426,238958958.47685322,-24496.672122076154,-3256.8106789812446,70764.52899771929,0,0,1,0.0,0.0,4.211592674255371,0.0,0.0,655.1858711242676,0,0,4.211592674255371,0,0,562760,0.0,0.0,3833151.5903502107,2,206,677,151.61733627319336
18,7875351.3591195345,3020828.4394794814,9164254.201400975,7874159.366081124,3020568.8881486077,9165705.745770283,-1191.9930384103209,-259.5513308737427,1451.544369308278,127394236.97560136,47481320.86912158,238888193.9478555,127374050.62353224,47478629.5672664,238945345.30669335,-20186.35206912458,-2691.301855184138,57151.35883784294,0,0,1,0.0,0.0,3.9243311882019043,0.0,0.0,720.522611618042,0,0,3.9243311882019043,0,0,476772,0.0,0.0,3410889.9432635377,2,206,680,141.27592277526855
19,7875351.3591195345,3020828.4394794814,9164254.201400975,7874338.8630356565,3020606.7848095233,9165488.352154838,-1012.4960838779807,-221.65466995816678,1234.1507538631558,127394236.97560136,47481320.86912158,238888193.9478555,127377048.67900023,47479027.10100744,238936063.31086951,-17188.29660113156,-2293.76811414212,47869.363014012575,0,0,1,0.0,0.0,2.9759562015533447,0.0,0.0,828.360743522644,0,0,2.9759562015533447,0,0,433037,0.0,0.0,3099488.3278911114,2,206,682,107.13442325592041
20,7875351.3591195345,3020828.4394794814,9164254.201400975,7874029.9459378375,3020534.2249928433,9165869.829069357,-1321.4131816970184,-294.21448663808405,1615.6276683826,127394236.97560136,47481320.86912158,238888193.9478555,127371737.4071642,47478399.6066269,238945262.59615335,-22499.56843715906,-2921.2624946832657,57068.64829784632,0,0,1,0.0,0.0,4.159585475921631,0.0,0.0,1056.3918170928955,0,0,4.159585475921631,0,0,222256,0.0,0.0,1045830.9731935159,2,206,685,149.7450771331787
21,7875351.3591195345,3020828.4394794814,9164254.201400975,7871745.402127439,3020072.6154543576,9168615.982418207,-3605.9569920953363,-755.8240251238458,4361.781017232686,127394236.97560136,47481320.86912158,238888193.9478555,127332260.75553033,47473991.87114318,239042315.87596065,-61976.22007103264,-7328.997978404164,154121.9281051457,0,0,1,0.0,0.0,4.624879837036133,0.0,0.0,385.8366508483887,0,0,4.624879837036133,0,0,484164,0.0,0.0,2962064.1927727866,2,206,809,166.49567413330078
22,7875351.3591195345,3020828.4394794814,9164254.201400975,7874331.802205794,3020614.879389896,9165487.318404302,-1019.5569137409329,-213.56008958537132,1233.1170033272356,127394236.97560136,47481320.86912158,238888193.9478555,127377329.25957233,47479292.58813816,238928715.25912926,-16907.716029033065,-2028.2809834182262,40521.31127375364,0,0,1,0.0,0.0,3.566420078277588,0.0,0.0,1221.2119960784912,0,0,3.566420078277588,0,0,226766,0.0,0.0,995326.04176265,2,206,812,128.39112281799316
23,7875351.3591195345,3020828.4394794814,9164254.201400975,7873223.656100448,3020396.743460228,9166813.600439312,-2127.7030190862715,-431.69601925322786,2559.399038337171,127394236.97560136,47481320.86912158,238888193.9478555,127357086.24970661,47476990.03982489,238976992.9687608,-37150.725894749165,-4330.829296693206,88799.02090528607,0,0,1,0.0,0.0,4.679832458496094,0.0,0.0,378.12755584716797,0,0,4.679832458496094,0,0,394374,0.0,0.0,2403113.9888918996,2,206,813,168.47396850585938
24,7875351.3591195345,3020828.4394794814,9164254.201400975,7873672.377882764,3020476.6210971787,9166285.001020122,-1678.981236770749,-351.8183823027648,2030.799619147554,127394236.97560136,47481320.86912158,238888193.9478555,127365495.73649602,47477736.45373349,238962753.07339215,-28741.23910534382,-3584.4153880923986,74559.12553665042,0,0,1,0.0,0.0,3.412602186203003,0.0,0.0,150.18615818023682,0,0,3.412602186203003,0,0,464102,0.0,0.0,3126486.151899148,2,206,818,122.8536787033081
25,7875351.3591195345,3020828.4394794814,9164254.201400975,7872239.138375978,3020175.401048556,9168019.460575458,-3112.220743556507,-653.0384309254587,3765.259174482897,127394236.97560136,47481320.86912158,238888193.9478555,127341122.65786256,47474647.58338345,239033274.11437094,-53114.31773880124,-6673.285738132894,145080.16651543975,0,0,1,0.0,0.0,2.3511433601379395,0.0,0.0,96.79640293121338,0,0,2.3511433601379395,0,0,757461,0.0,0.0,4386935.717542529,2,206,819,84.64116096496582
26,7875351.3591195345,3020828.4394794814,9164254.201400975,7873664.498716462,3020485.4083101917,9166284.0929733,-1686.860403072089,-343.03116928972304,2029.891572324559,127394236.97560136,47481320.86912158,238888193.9478555,127365557.25521868,47477966.20784997,238956984.84053978,-28679.72038267553,-3354.661271609366,68790.89268428087,0,0,1,0.0,0.0,4.5698628425598145,0.0,0.0,985.8924236297607,0,0,4.5698628425598145,0,0,230035,0.0,0.0,1150563.7125287426,2,206,823,164.51506233215332
27,7875351.3591195345,3020828.4394794814,9164254.201400975,7874444.158323544,3020651.530485349,9165338.311191134,-907.2007959904149,-176.90899413265288,1084.1097901593894,127394236.97560136,47481320.86912158,238888193.9478555,127378777.7615558,47479592.7932466,238924987.9777187,-15459.2140455544,-1728.0758749842644,36794.02986320853,0,0,1,0.0,0.0,3.9085423946380615,0.0,0.0,242.39929676055908,0,0,3.9085423946380615,0,0,190735,0.0,0.0,945173.6965830326,2,206,825,140.70752620697021
28,7875351.3591195345,3020828.4394794814,9164254.201400975,7873791.433607909,3020499.4284705487,9166143.137921518,-1559.9255116255954,-329.01100893272087,1888.9365205429494,127394236.97560136,47481320.86912158,238888193.9478555,127367396.24341582,47477933.4767391,238961920.56634933,-26840.732185542583,-3387.392382480204,73726.6184938252,0,0,1,0.0,0.0,3.0295491218566895,0.0,0.0,117.94142246246338,0,0,3.0295491218566895,0,0,473867,0.0,0.0,3156242.9353114963,2,206,827,109.06376838684082
29,7875351.3591195345,3020828.4394794814,9164254.201400975,7873804.175864869,3020515.005523198,9166114.818611931,-1547.1832546656951,-313.4339562836103,1860.6172109562904,127394236.97560136,47481320.86912158,238888193.9478555,127367722.77534434,47478389.25274763,238947846.38606325,-26514.20025701821,-2931.616373948753,59652.43820774555,0,0,1,0.0,0.0,4.30732536315918,0.0,0.0,1638.558952331543,0,0,4.30732536315918,0,0,284582,0.0,0.0,1407204.6342070813,2,206,6645,155.06371307373047
30,7875351.3591195345,3020828.4394794814,9164254.201400975,7870523.283534479,3019839.913532823,9170070.802932711,-4828.075585055165,-988.5259466585703,5816.601531736553,127394236.97560136,47481320.86912158,238888193.9478555,127312467.42968312,47471725.36668918,239121568.970281,-81769.54591824114,-9595.502432398498,233375.02242550254,0,0,1,0.0,0.0,3.6398205757141113,0.0,0.0,232.0154514312744,0,0,3.6398205757141113,0,0,766204,0.0,0.0,5006196.135198378,2,206,6646,131.033540725708
31,7875351.3591195345,3020828.4394794814,9164254.201400975,7870915.533826134,3019809.0122962594,9169709.453877572,-4435.825293400325,-1019.4271832220256,5455.252476597205,127394236.97560136,47481320.86912158,238888193.9478555,127316884.71824561,47470256.65136667,239162448.09474796,-77352.2573557496,-11064.217754907906,274254.1468924582,0,0,1,0.0,0.0,4.4679388999938965,0.0,0.0,429.5193614959717,0,0,4.4679388999938965,0,0,1208585,0.0,0.0,6408578.248699452,2,207,126,160.84580039978027
32,7875351.3591195345,3020828.4394794814,9164254.201400975,7871958.005674344,3020039.3979034224,9168436.596422229,-3393.3534451909363,-789.0415760590695,4182.395021254197,127394236.97560136,47481320.86912158,238888193.9478555,127334774.25834695,47472543.9082377,239102365.51933327,-59462.717254415154,-8776.960883878171,214171.5714777708,0,0,1,0.0,0.0,4.312849044799805,0.0,0.0,315.767240524292,0,0,4.312849044799805,0,0,1042137,0.0,0.0,5954791.519529164,2,207,127,155.26256561279297
33,7875351.3591195345,3020828.4394794814,9164254.201400975,7869071.711870343,3019378.1692517432,9171984.11887795,-6279.647249191068,-1450.2702277381904,7729.917476974428,127394236.97560136,47481320.86912158,238888193.9478555,127282224.95568734,47465734.263277374,239274139.55094224,-112012.01991401613,-15586.605844207108,385945.6030867398,0,0,1,0.0,0.0,4.398374557495117,0.0,0.0,246.17002487182617,0,0,4.398374557495117,0,0,1052622,0.0,0.0,6080635.842364669,2,207,128,158.34148406982422
34,7875351.3591195345,3020828.4394794814,9164254.201400975,7871604.535759739,3019964.0711738737,9168865.39306634,-3746.823359795846,-864.3683056076989,4611.191665364429,127394236.97560136,47481320.86912158,238888193.9478555,127328713.82311073,47471887.5206022,239124172.50212228,-65523.152490630746,-9433.348519384861,235978.55426678061,0,0,1,0.0,0.0,3.613140106201172,0.0,0.0,257.37500953674316,0,0,3.613140106201172,0,0,897303,0.0,0.0,5578244.511692663,2,207,131,130.0730438232422
