idx,Ck1Road,Ck1Bus,Ck1Rail,Ck2Road,Ck2Bus,Ck2Rail,CkDiffRoad,CkDiffBus,CkDiffRail,Lk1Road,Lk1Bus,Lk1Rail,Lk2Road,Lk2Bus,Lk2Rail,deltaLkRoad,deltaLkBus,deltaLkRail,scenarioLinkDepthRoad, scenarioLinkDepthBus, scenarioLinkDepthRail,scenarioLinkKMRoad, scenarioLinkKMBus, scenarioLinkKMRail,scenarioLinkSavedSecsRoad, scenarioLinkSavedSecsBus, scenarioLinkSavedSecsRail,LBarRoad, LBarBus, LBarRail,nMinusRoad, nMinusBus, nMinusRail,SavedSecsRoad, savedSecsBus, savedSecsRail,net_mode, net_i, net_j, net_secs
0,7875351.3591195345,3020828.4394794814,9164254.201400975,7867524.343716205,3019368.5959246773,9173541.06035905,-7827.015403329395,-1459.8435548041016,9286.858958074823,127394236.97560136,47481320.86912158,238888193.9478555,127267562.96101926,47465867.56876404,239143905.3827825,-126674.01458209753,-15453.300357542932,255711.4349269867,0,0,1,0.0,0.0,2.90771746635437,0.0,0.0,139.98495197296143,0,0,2.90771746635437,0,0,715892,0.0,0.0,5958113.442155431,2,47,55,104.67782878875732
1,7875351.3591195345,3020828.4394794814,9164254.201400975,7865786.915915211,3019043.598526142,9175603.485558627,-9564.443204323761,-1784.840953339357,11349.284157652408,127394236.97560136,47481320.86912158,238888193.9478555,127240033.35489134,47462478.03083767,239215530.08257106,-154203.6207100153,-18842.838283911347,327336.1347155571,0,0,1,0.0,0.0,4.135003089904785,0.0,0.0,213.82349967956543,0,0,4.135003089904785,0,0,909663,0.0,0.0,7258468.458391786,2,47,56,148.86011123657227
2,7875351.3591195345,3020828.4394794814,9164254.201400975,7870306.909180588,3019766.025854557,9170361.06496488,-5044.449938946404,-1062.4136249246076,6106.863563904539,127394236.97560136,47481320.86912158,238888193.9478555,127307686.76138699,47468369.98126254,239064539.72765136,-86550.21421436965,-12950.887859039009,176345.77979585528,0,0,1,0.0,0.0,2.5155224800109863,0.0,0.0,135.64048862457275,0,0,2.5155224800109863,0,0,472312,0.0,0.0,3418737.6378818415,2,47,57,90.55880928039551
3,7875351.3591195345,3020828.4394794814,9164254.201400975,7871952.622873137,3020206.250350413,9168275.126776425,-3398.736246397719,-622.1891290685162,4020.9253754504025,127394236.97560136,47481320.86912158,238888193.9478555,127339224.83674562,47474904.66393407,238976331.4563528,-55012.13885574043,-6416.205187514424,88137.50849729776,0,0,1,0.0,0.0,3.571706771850586,0.0,0.0,170.81316375732422,0,0,3.571706771850586,0,0,404386,0.0,0.0,2751899.0381540502,2,47,58,128.5814437866211
4,7875351.3591195345,3020828.4394794814,9164254.201400975,7872333.273934963,3020270.817312571,9167829.908752453,-3018.0851845713332,-557.6221669102088,3575.7073514778167,127394236.97560136,47481320.86912158,238888193.9478555,127345574.55124499,47475447.814991385,238971199.02044287,-48662.424356371164,-5873.054130196571,83005.07258737087,0,0,1,0.0,0.0,4.828512668609619,0.0,0.0,278.356876373291,0,0,4.828512668609619,0,0,492385,0.0,0.0,2773116.495988846,2,47,59,173.8264560699463
5,7875351.3591195345,3020828.4394794814,9164254.201400975,7865886.933234647,3019038.459865658,9175508.606899722,-9464.425884887576,-1789.9796138233505,11254.405498746783,127394236.97560136,47481320.86912158,238888193.9478555,127244846.76972911,47462241.095890485,239229967.2614848,-149390.20587225258,-19079.773231096566,341773.3136292994,0,0,1,0.0,0.0,4.686340808868408,0.0,0.0,318.1434803009033,0,0,4.686340808868408,0,0,1063086,0.0,0.0,8364626.531808312,2,47,61,168.7082691192627
6,7875351.3591195345,3020828.4394794814,9164254.201400975,7871059.328594764,3020027.6633948106,9169347.008010423,-4292.030524770729,-800.776084670797,5092.8066094480455,127394236.97560136,47481320.86912158,238888193.9478555,127323578.7951858,47472854.05408046,239013782.20786825,-70658.18041555583,-8466.81504112482,125588.26001274586,0,0,1,0.0,0.0,2.9981579780578613,0.0,0.0,249.4889030456543,0,0,2.9981579780578613,0,0,448349,0.0,0.0,3054657.4749674904,2,47,90,107.93368721008301
7,7875351.3591195345,3020828.4394794814,9164254.201400975,7868712.980415778,3019585.04369557,9172135.975888634,-6638.378703756258,-1243.3957839114591,7881.774487659335,127394236.97560136,47481320.86912158,238888193.9478555,127285278.89027154,47468017.39842738,239097942.05472726,-108958.08532981575,-13303.470694199204,209748.10687175393,0,0,1,0.0,0.0,1.7972216606140137,0.0,0.0,69.81862449645996,0,0,1.7972216606140137,0,0,566367,0.0,0.0,4824295.452619886,2,47,91,64.69997978210449
8,7875351.3591195345,3020828.4394794814,9164254.201400975,7871065.15340638,3020021.7975963634,9169347.048997251,-4286.205713154748,-806.6418831180781,5092.8475962765515,127394236.97560136,47481320.86912158,238888193.9478555,127323170.72252253,47472666.315334775,239016804.24629545,-71066.25307883322,-8654.553786806762,128610.29843994975,0,0,1,0.0,0.0,3.0646042823791504,0.0,0.0,226.63056564331055,0,0,3.0646042823791504,0,0,451183,0.0,0.0,3090793.971569995,2,47,92,110.32575416564941
9,7875351.3591195345,3020828.4394794814,9164254.201400975,7865821.690279085,3019011.6301694443,9175600.679551462,-9529.668840449303,-1816.809310037177,11346.478150486946,127394236.97560136,47481320.86912158,238888193.9478555,127234037.03678802,47461295.79991762,239235026.74379238,-160199.93881334364,-20025.069203957915,346832.7959368825,0,0,1,0.0,0.0,4.649911403656006,0.0,0.0,296.20005798339844,0,0,4.649911403656006,0,0,785397,0.0,0.0,6175782.4000408845,2,47,93,167.3968105316162
