idx,Ck1Road,Ck1Bus,Ck1Rail,Ck2Road,Ck2Bus,Ck2Rail,CkDiffRoad,CkDiffBus,CkDiffRail,Lk1Road,Lk1Bus,Lk1Rail,Lk2Road,Lk2Bus,Lk2Rail,deltaLkRoad,deltaLkBus,deltaLkRail,scenarioLinkDepthRoad, scenarioLinkDepthBus, scenarioLinkDepthRail,scenarioLinkKMRoad, scenarioLinkKMBus, scenarioLinkKMRail,scenarioLinkSavedSecsRoad, scenarioLinkSavedSecsBus, scenarioLinkSavedSecsRail,LBarRoad, LBarBus, LBarRail,nMinusRoad, nMinusBus, nMinusRail,SavedSecsRoad, savedSecsBus, savedSecsRail,net_mode, net_i, net_j, net_secs
0,7875351.3591195345,3020828.4394794814,9164254.201400975,7868259.098143898,3019436.3674054425,9172738.534450639,-7092.260975636542,-1392.0720740389079,8484.333049664274,127394236.97560136,47481320.86912158,238888193.9478555,127276262.55000086,47466230.4947054,239171137.94823703,-117974.42560049891,-15090.374416179955,282944.00038152933,0,0,1,0.0,0.0,3.3646297454833984,0.0,0.0,385.27496337890625,0,0,3.3646297454833984,0,0,787698,0.0,0.0,6689281.341005802,2,300,302,121.12667083740233
1,7875351.3591195345,3020828.4394794814,9164254.201400975,7868746.32122141,3019566.168243112,9172121.510535471,-6605.037898124196,-1262.2712363693863,7867.309134496376,127394236.97560136,47481320.86912158,238888193.9478555,127285667.72432658,47467932.53825131,239129437.10825825,-108569.25127477944,-13388.330870270729,241243.160402745,0,0,1,0.0,0.0,2.01336407661438,0.0,0.0,403.6564836502075,0,0,2.01336407661438,0,0,725153,0.0,0.0,6098025.883205419,2,300,303,72.48110675811768
2,7875351.3591195345,3020828.4394794814,9164254.201400975,7874915.657176757,3020748.081591715,9164770.261231517,-435.70194277726114,-80.35788776632398,516.0598305426538,127394236.97560136,47481320.86912158,238888193.9478555,127386588.4359155,47480520.86489855,238900811.295381,-7648.539685860276,-800.0042230337858,12617.347525507212,0,0,1,0.0,0.0,1.7415862083435059,0.0,0.0,347.4950523376465,0,0,1.7415862083435059,0,0,125665,0.0,0.0,423391.7579460939,2,300,382,62.69710350036621
3,7875351.3591195345,3020828.4394794814,9164254.201400975,7875090.771991896,3020774.003566741,9164569.224441357,-260.5871276380494,-54.435912740416825,315.02304038219154,127394236.97560136,47481320.86912158,238888193.9478555,127389818.48878004,47480717.94403106,238900238.9080869,-4418.486821323633,-602.925090521574,12044.960231393576,0,0,1,0.0,0.0,2.394317150115967,0.0,0.0,119.66375255584717,0,0,2.394317150115967,0,0,181116,0.0,0.0,520718.492391245,2,300,384,86.1954174041748
4,7875351.3591195345,3020828.4394794814,9164254.201400975,7867316.746870751,3019219.5840008915,9173897.669128416,-8034.612248783931,-1608.8554785898887,9643.46772744134,127394236.97560136,47481320.86912158,238888193.9478555,127259535.6136052,47463492.80791051,239233744.40850338,-134701.36199615896,-17828.06121107191,345550.46064788103,0,0,1,0.0,0.0,3.894319772720337,0.0,0.0,288.34784603118896,0,0,3.894319772720337,0,0,893975,0.0,0.0,7810045.914349828,2,300,385,140.19551181793213
5,7875351.3591195345,3020828.4394794814,9164254.201400975,7869829.926824717,3019727.7379271523,9170876.33524811,-5521.432294817641,-1100.7015523291193,6622.1338471360505,127394236.97560136,47481320.86912158,238888193.9478555,127301249.77404694,47469178.476870924,239119276.4130541,-92987.20155441761,-12142.392250657082,231082.46519860625,0,0,1,0.0,0.0,4.633755207061768,0.0,0.0,317.39526557922363,0,0,4.633755207061768,0,0,731303,0.0,0.0,6140525.126304002,2,300,386,166.81518745422363
6,7875351.3591195345,3020828.4394794814,9164254.201400975,7874925.578353885,3020740.0005196244,9164768.421126448,-425.7807656498626,-88.43895985698327,514.2197254728526,127394236.97560136,47481320.86912158,238888193.9478555,127387209.44959487,47480341.65686452,238906573.8688765,-7027.526006489992,-979.2122570648789,18379.92102098465,0,0,1,0.0,0.0,2.9385130405426025,0.0,0.0,778.5029096603394,0,0,2.9385130405426025,0,0,211771,0.0,0.0,605997.4929742012,2,300,387,105.78646945953369
7,7875351.3591195345,3020828.4394794814,9164254.201400975,7867184.344795668,3019202.1651024846,9174047.490101853,-8167.014323866926,-1626.2743769967929,9793.28870087862,127394236.97560136,47481320.86912158,238888193.9478555,127258150.0066255,47463272.042169936,239236089.26035,-136086.9689758569,-18048.826951645315,347895.31249448657,0,0,1,0.0,0.0,3.4067256450653076,0.0,0.0,253.26888370513916,0,0,3.4067256450653076,0,0,1007489,0.0,0.0,8346619.213605038,2,300,388,122.64212322235107
8,7875351.3591195345,3020828.4394794814,9164254.201400975,7867148.982142506,3019235.3048998434,9174049.712957667,-8202.376977028325,-1593.1345796380192,9795.511556692421,127394236.97560136,47481320.86912158,238888193.9478555,127259595.0118881,47463934.89935302,239207017.92971134,-134641.9637132585,-17385.969768561423,318823.9818558395,0,0,1,0.0,0.0,2.090179681777954,0.0,0.0,176.65092372894287,0,0,2.090179681777954,0,0,935680,0.0,0.0,7971907.9442840405,2,300,389,75.24646854400635
9,7875351.3591195345,3020828.4394794814,9164254.201400975,7866591.6074373815,3019074.9924275475,9174767.400135064,-8759.751682152972,-1753.4470519339666,10513.198734089732,127394236.97560136,47481320.86912158,238888193.9478555,127248394.89044979,47461666.86246534,239268620.4778309,-145842.08515156806,-19654.006656244397,380426.5299753845,0,0,1,0.0,0.0,3.6489813327789307,0.0,0.0,202.1058053970337,0,0,3.6489813327789307,0,0,1080542,0.0,0.0,9003561.818983931,2,300,390,131.3633279800415
