idx,Ck1Road,Ck1Bus,Ck1Rail,Ck2Road,Ck2Bus,Ck2Rail,CkDiffRoad,CkDiffBus,CkDiffRail,Lk1Road,Lk1Bus,Lk1Rail,Lk2Road,Lk2Bus,Lk2Rail,deltaLkRoad,deltaLkBus,deltaLkRail,scenarioLinkDepthRoad, scenarioLinkDepthBus, scenarioLinkDepthRail,scenarioLinkKMRoad, scenarioLinkKMBus, scenarioLinkKMRail,scenarioLinkSavedSecsRoad, scenarioLinkSavedSecsBus, scenarioLinkSavedSecsRail,LBarRoad, LBarBus, LBarRail,nMinusRoad, nMinusBus, nMinusRail,SavedSecsRoad, savedSecsBus, savedSecsRail,net_mode, net_i, net_j, net_secs
4663,7875351.3591195345,3020828.4394794814,9164254.201400975,7867814.826569906,3019312.441042105,9173306.732388023,-7536.532549628057,-1515.9984373762272,9052.530987048522,127394236.97560136,47481320.86912158,238888193.9478555,127280151.8217836,47466416.994377434,239181342.08025476,-114085.15381775796,-14903.874744147062,293148.132399261,0,0,1,0.0,0.0,4.763925552368164,0.0,0.0,302.5309009552002,0,0,4.763925552368164,0,0,1400708,0.0,0.0,9739293.763234705,2,644,6710,171.5013198852539
4664,7875351.3591195345,3020828.4394794814,9164254.201400975,7874445.255193789,3020651.3579887245,9165337.38681749,-906.1039257459342,-177.08149075694382,1083.1854165159166,127394236.97560136,47481320.86912158,238888193.9478555,127379925.13420354,47479408.73081574,238929808.27708215,-14311.841397821903,-1912.1383058428764,41614.32922664285,0,0,1,0.0,0.0,4.506336688995361,0.0,0.0,898.9623699188232,0,0,4.506336688995361,0,0,292976,0.0,0.0,969537.1820913007,2,644,6783,162.228120803833
4665,7875351.3591195345,3020828.4394794814,9164254.201400975,7874874.287514612,3020731.415977032,9164828.296508333,-477.0716049224138,-97.02350244950503,574.095107357949,127394236.97560136,47481320.86912158,238888193.9478555,127386991.13309743,47480287.572000585,238912812.29164553,-7245.842503935099,-1033.2971209958196,24618.34379002452,0,0,1,0.0,0.0,3.0183558464050293,0.0,0.0,1156.1114902496338,0,0,3.0183558464050293,0,0,484201,0.0,0.0,2215051.8023332166,2,644,6784,108.66081047058105
4666,7875351.3591195345,3020828.4394794814,9164254.201400975,7870940.71495694,3019965.954602209,9169527.330440853,-4410.644162594341,-862.484877272509,5273.129039878026,127394236.97560136,47481320.86912158,238888193.9478555,127326758.54459159,47472926.571248636,239046071.75563464,-67478.43100976944,-8394.297872945666,157877.80777913332,0,0,1,0.0,0.0,4.894716739654541,0.0,0.0,341.24653816223145,0,0,4.894716739654541,0,0,848430,0.0,0.0,6046170.9387562275,2,644,6786,176.20980262756348
4667,7875351.3591195345,3020828.4394794814,9164254.201400975,7869784.605451687,3019726.2948083724,9170923.099739917,-5566.753667847253,-1102.1446711090393,6668.898338941857,127394236.97560136,47481320.86912158,238888193.9478555,127308783.51463641,47470543.71466663,239099862.26906744,-85453.46096494794,-10777.154454953969,211668.3212119341,0,0,1,0.0,0.0,3.286153554916382,0.0,0.0,298.0885190963745,0,0,3.286153554916382,0,0,1022691,0.0,0.0,7375292.548056116,2,644,6787,118.30152797698973
4668,7875351.3591195345,3020828.4394794814,9164254.201400975,7873013.431206457,3020341.410464922,9167079.15832859,-2337.9279130771756,-487.02901455946267,2824.956927616149,127394236.97560136,47481320.86912158,238888193.9478555,127355807.97771406,47475923.70572222,238983616.75345245,-38428.997887298465,-5397.163399361074,95422.80559694767,0,0,1,0.0,0.0,3.6277880668640137,0.0,0.0,142.43983840942383,0,0,3.6277880668640137,0,0,522919,0.0,0.0,2959832.033086105,2,645,124,130.6003704071045
4669,7875351.3591195345,3020828.4394794814,9164254.201400975,7873664.121000477,3020470.11142928,9166299.767570226,-1687.2381190573797,-358.3280502012931,2045.5661692507565,127394236.97560136,47481320.86912158,238888193.9478555,127366849.92978808,47477454.82614577,238960224.2818162,-27387.045813277364,-3866.0429758131504,72030.33396071196,0,0,1,0.0,0.0,4.878414154052734,0.0,0.0,878.4908981323242,0,0,4.878414154052734,0,0,484963,0.0,0.0,1702345.3116837936,2,645,128,175.62290954589844
4670,7875351.3591195345,3020828.4394794814,9164254.201400975,7874320.314281403,3020606.7919963924,9165506.893722149,-1031.0448381314054,-221.64748308900744,1252.6923211738467,127394236.97560136,47481320.86912158,238888193.9478555,127377977.13542832,47478910.873050176,238931919.92012975,-16259.84017303586,-2409.996071405709,43725.97227424383,0,0,1,0.0,0.0,4.5915021896362305,0.0,0.0,710.3582725524902,0,0,4.5915021896362305,0,0,352453,0.0,0.0,1334606.1027571638,2,645,135,165.2940788269043
4671,7875351.3591195345,3020828.4394794814,9164254.201400975,7870314.883354141,3019788.5613853135,9170330.55526056,-5036.475765393116,-1039.8780941679142,6076.353859584779,127394236.97560136,47481320.86912158,238888193.9478555,127313372.085531,47470340.81459511,239080562.2672047,-80864.89007036388,-10980.054526470602,192368.31934919953,0,0,1,0.0,0.0,4.497679233551025,0.0,0.0,518.4151210784912,0,0,4.497679233551025,0,0,551164,0.0,0.0,4415924.557249853,2,645,314,161.9164524078369
4672,7875351.3591195345,3020828.4394794814,9164254.201400975,7874492.12026748,3020655.3207331975,9165286.558999324,-859.238852054812,-173.1187462839298,1032.357598349452,127394236.97560136,47481320.86912158,238888193.9478555,127380455.14255585,47479558.92546413,238917689.96359876,-13781.833045512438,-1761.943657450378,29496.015743255615,0,0,1,0.0,0.0,4.470744609832764,0.0,0.0,543.8410778045654,0,0,4.470744609832764,0,0,172904,0.0,0.0,705737.3956825875,2,645,315,160.9468059539795
