idx,Ck1Road,Ck1Bus,Ck1Rail,Ck2Road,Ck2Bus,Ck2Rail,CkDiffRoad,CkDiffBus,CkDiffRail,Lk1Road,Lk1Bus,Lk1Rail,Lk2Road,Lk2Bus,Lk2Rail,deltaLkRoad,deltaLkBus,deltaLkRail,scenarioLinkDepthRoad, scenarioLinkDepthBus, scenarioLinkDepthRail,scenarioLinkKMRoad, scenarioLinkKMBus, scenarioLinkKMRail,scenarioLinkSavedSecsRoad, scenarioLinkSavedSecsBus, scenarioLinkSavedSecsRail,LBarRoad, LBarBus, LBarRail,nMinusRoad, nMinusBus, nMinusRail,SavedSecsRoad, savedSecsBus, savedSecsRail,net_mode, net_i, net_j, net_secs
0,7875351.3591195345,3020828.4394794814,9164254.201400975,7870297.90364858,3019346.309901151,9170789.786450269,-5053.455470954068,-1482.129578330554,6535.585049293935,127394236.97560136,47481320.86912158,238888193.9478555,127308040.45325595,47452982.20325775,239451032.91469285,-86196.5223454088,-28338.66586383432,562838.9668373466,0,0,1,0.0,0.0,4.85187292098999,0.0,0.0,920.8311939239502,0,0,4.85187292098999,0,0,5741417,0.0,0.0,24504675.882917285,2,179,181,174.66742515563965
1,7875351.3591195345,3020828.4394794814,9164254.201400975,7871536.355568505,3019657.547962217,9169240.096469235,-3815.0035510296,-1170.8915172643028,4985.89506825991,127394236.97560136,47481320.86912158,238888193.9478555,127330244.5119939,47459330.52621647,239344046.62654948,-63992.46360746026,-21990.34290511161,455852.67869398,0,0,1,0.0,0.0,4.164083480834961,0.0,0.0,575.7096977233887,0,0,4.164083480834961,0,0,5954095,0.0,0.0,25296174.34227261,2,179,182,149.9070053100586
2,7875351.3591195345,3020828.4394794814,9164254.201400975,7870450.8246294325,3019461.095250836,9170522.080119707,-4900.534490101971,-1367.344228645321,6267.878718731925,127394236.97560136,47481320.86912158,238888193.9478555,127312040.95574708,47456764.36629462,239400641.4660035,-82196.01985427737,-24556.502826958895,512447.518148005,0,0,1,0.0,0.0,4.901593208312988,0.0,0.0,871.5124626159668,0,0,4.901593208312988,0,0,5563746,0.0,0.0,22636679.389259227,2,179,183,176.45735549926758
3,7875351.3591195345,3020828.4394794814,9164254.201400975,7854451.29038552,3015658.922851563,9190323.786762862,-20900.068734014407,-5169.516627918463,26069.58536188677,127394236.97560136,47481320.86912158,238888193.9478555,127058716.4085355,47402670.247165106,240525618.86214232,-335520.5670658648,-78650.62195647508,1637424.914286822,0,0,1,0.0,0.0,4.98214864730835,0.0,0.0,354.5105609893799,0,0,4.98214864730835,0,0,8966158,0.0,0.0,50334160.01362419,2,179,184,179.3573513031006
4,7875351.3591195345,3020828.4394794814,9164254.201400975,7871277.709089099,3019876.604937813,9169279.685973026,-4073.650030435063,-951.8345416686498,5025.484572051093,127394236.97560136,47481320.86912158,238888193.9478555,127334733.19078803,47466550.20361717,239165728.97731444,-59503.78481332958,-14770.665504410863,277535.02945894003,0,0,1,0.0,0.0,3.9885244369506836,0.0,0.0,725.3818359375,0,0,3.9885244369506836,0,0,4524073,0.0,0.0,17845127.39057464,2,179,185,143.5868797302246
5,7875351.3591195345,3020828.4394794814,9164254.201400975,7870515.248894874,3019869.3802442187,9170049.370860822,-4836.110224660486,-959.0592352626845,5795.169459847733,127394236.97560136,47481320.86912158,238888193.9478555,127317529.93762721,47468770.49732784,239149524.68968672,-76707.03797414899,-12550.371793739498,261330.74183121324,0,0,1,0.0,0.0,4.91274356842041,0.0,0.0,1282.892246246338,0,0,4.91274356842041,0,0,1428793,0.0,0.0,5903003.825543284,2,179,245,176.85876846313477
6,7875351.3591195345,3020828.4394794814,9164254.201400975,7870739.426350913,3019847.4306672835,9169847.14298184,-4611.932768621482,-981.0088121979497,5592.941580865532,127394236.97560136,47481320.86912158,238888193.9478555,127319853.98562248,47468503.29395042,239193197.60315317,-74382.98997887969,-12817.575171157718,305003.6552976668,0,0,1,0.0,0.0,3.796940326690674,0.0,0.0,1279.2157573699951,0,0,3.796940326690674,0,0,2338684,0.0,0.0,9610505.06966635,2,179,357,136.68985176086426
7,7875351.3591195345,3020828.4394794814,9164254.201400975,7859372.752855209,3017739.0857566507,9183322.161388148,-15978.60626432579,-3089.3537228307687,19067.959987172857,127394236.97560136,47481320.86912158,238888193.9478555,127146307.89305978,47445928.76734443,239678970.64462712,-247929.08254158497,-35392.10177715123,790776.6967716217,0,0,1,0.0,0.0,3.9819679260253906,0.0,0.0,368.7831916809082,0,0,3.9819679260253906,0,0,3897779,0.0,0.0,18929119.70321831,2,179,358,143.35084533691406
8,7875351.3591195345,3020828.4394794814,9164254.201400975,7860820.711820758,3018035.1887573986,9181578.099421803,-14530.647298776545,-2793.2507220827974,17323.898020828143,127394236.97560136,47481320.86912158,238888193.9478555,127169437.37592879,47449044.633697845,239589850.3372569,-224799.59967257082,-32276.235423736274,701656.389401406,0,0,1,0.0,0.0,4.485930442810059,0.0,0.0,390.0204048156738,0,0,4.485930442810059,0,0,3389290,0.0,0.0,16880900.960860167,2,179,359,161.4934959411621
9,7875351.3591195345,3020828.4394794814,9164254.201400975,7869998.419655038,3019671.03608023,9170764.544264765,-5352.939464496449,-1157.4033992514014,6510.342863790691,127394236.97560136,47481320.86912158,238888193.9478555,127307393.89322984,47466166.84677373,239254146.40294752,-86843.08237151802,-15154.022347852588,365952.4550920129,0,0,1,0.0,0.0,3.9726221561431885,0.0,0.0,806.7374181747437,0,0,3.9726221561431885,0,0,2614743,0.0,0.0,11271675.425389946,2,179,360,143.01439762115479
