idx,Ck1Road,Ck1Bus,Ck1Rail,Ck2Road,Ck2Bus,Ck2Rail,CkDiffRoad,CkDiffBus,CkDiffRail,Lk1Road,Lk1Bus,Lk1Rail,Lk2Road,Lk2Bus,Lk2Rail,deltaLkRoad,deltaLkBus,deltaLkRail,scenarioLinkDepthRoad, scenarioLinkDepthBus, scenarioLinkDepthRail,scenarioLinkKMRoad, scenarioLinkKMBus, scenarioLinkKMRail,scenarioLinkSavedSecsRoad, scenarioLinkSavedSecsBus, scenarioLinkSavedSecsRail,LBarRoad, LBarBus, LBarRail,nMinusRoad, nMinusBus, nMinusRail,SavedSecsRoad, savedSecsBus, savedSecsRail,net_mode, net_i, net_j, net_secs
519,7875351.3591195345,3020828.4394794814,9164254.201400975,7873551.415209082,3020371.950469492,9166510.634321429,-1799.9439104525372,-456.48900998942554,2256.43292045407,127394236.97560136,47481320.86912158,238888193.9478555,127364284.98640378,47476907.89468268,238981453.79367164,-29951.989197582006,-4412.974438898265,93259.8458161354,0,0,1,0.0,0.0,4.127596855163574,0.0,0.0,218.64229774475098,0,0,4.127596855163574,0,0,368214,0.0,0.0,2563323.880963921,2,1018,1015,148.59348678588867
520,7875351.3591195345,3020828.4394794814,9164254.201400975,7873315.166657318,3020284.2587347706,9166834.574607877,-2036.1924622161314,-544.180744710844,2580.3732069022954,127394236.97560136,47481320.86912158,238888193.9478555,127360256.06208925,47475949.20605169,239024944.58168858,-33980.91351211071,-5371.663069888949,136750.63383308053,0,0,1,0.0,0.0,1.408807635307312,0.0,0.0,54.41783666610718,0,0,1.408807635307312,0,0,911649,0.0,0.0,3806907.533721864,2,1018,1016,50.71707487106323
521,7875351.3591195345,3020828.4394794814,9164254.201400975,7873662.36203397,3020378.6124493703,9166393.025516663,-1688.9970855647698,-449.82703011110425,2138.8241156879812,127394236.97560136,47481320.86912158,238888193.9478555,127365997.27179751,47476856.77197334,239000704.72757742,-28239.7038038522,-4464.097148239613,112510.77972191572,0,0,1,0.0,0.0,1.6187407970428467,0.0,0.0,62.52690410614014,0,0,1.6187407970428467,0,0,563858,0.0,0.0,3581373.9583699945,2,1018,1017,58.27466869354248
522,7875351.3591195345,3020828.4394794814,9164254.201400975,7873875.966781409,3020426.2419627733,9166131.791255765,-1475.3923381250352,-402.19751670816913,1877.5898547898978,127394236.97560136,47481320.86912158,238888193.9478555,127369263.48670521,47477238.82951242,238997647.57739007,-24973.488896146417,-4082.0396091639996,109453.62953457236,0,0,1,0.0,0.0,0.4647681713104248,0.0,0.0,26.541089057922363,0,0,0,0,0,563152,0.0,0.0,3640396.8280563895,2,1018,1018,16.731654167175293
523,7875351.3591195345,3020828.4394794814,9164254.201400975,7872991.894179374,3020206.5476132147,9167235.558207413,-2359.464940160513,-621.8918662667274,2981.3568064384162,127394236.97560136,47481320.86912158,238888193.9478555,127355225.22053686,47475298.183073014,239036911.81133008,-39011.75506450236,-6022.686048567295,148717.86347457767,0,0,1,0.0,0.0,2.715327501296997,0.0,0.0,113.89165306091309,0,0,2.715327501296997,0,0,981461,0.0,0.0,4192177.1369280494,2,1018,1019,97.7517900466919
524,7875351.3591195345,3020828.4394794814,9164254.201400975,7872811.734617257,3020146.47766075,9167475.787721964,-2539.624502277933,-681.9618187313899,3221.586320988834,127394236.97560136,47481320.86912158,238888193.9478555,127352005.18890236,47474675.91221428,239062160.8820677,-42231.78669899702,-6644.956907302141,173966.9342122078,0,0,1,0.0,0.0,1.3758611679077148,0.0,0.0,53.14521789550781,0,0,1.3758611679077148,0,0,1094580,0.0,0.0,4702680.099991322,2,1018,1020,49.531002044677734
525,7875351.3591195345,3020828.4394794814,9164254.201400975,7873799.919651435,3020409.9776188605,9166224.102729712,-1551.4394680997357,-418.46186062088236,1969.9013287369162,127394236.97560136,47481320.86912158,238888193.9478555,127368151.7739634,47477076.81810609,238999202.8183928,-26085.20163795352,-4244.051015488803,111008.87053731084,0,0,1,0.0,0.0,1.8692569732666016,0.0,0.0,72.20354747772217,0,0,1.8692569732666016,0,0,542458,0.0,0.0,3613564.689875534,2,1018,1021,67.29325103759766
526,7875351.3591195345,3020828.4394794814,9164254.201400975,7873745.172783332,3020398.7761064405,9166290.051110243,-1606.186336202547,-429.6633730409667,2035.8497092686594,127394236.97560136,47481320.86912158,238888193.9478555,127367378.30808853,47476950.815830715,238999961.61154053,-26858.667512834072,-4370.053290866315,111767.66368502378,0,0,1,0.0,0.0,2.980956792831421,0.0,0.0,119.09583950042725,0,0,2.980956792831421,0,0,585761,0.0,0.0,3564411.812130601,2,1018,1022,107.31444454193115
527,7875351.3591195345,3020828.4394794814,9164254.201400975,7868727.798551607,3019098.7715925155,9172607.429855881,-6623.560567927547,-1729.667886965908,8353.228454906493,127394236.97560136,47481320.86912158,238888193.9478555,127283916.07280418,47464859.39479082,239286660.25490978,-110320.90279717743,-16461.47433076054,398466.30705428123,0,0,1,0.0,0.0,3.3843741416931152,0.0,0.0,244.84184646606445,0,0,3.3843741416931152,0,0,2006626,0.0,0.0,8653032.908885138,2,1018,1023,121.83746910095215
528,7875351.3591195345,3020828.4394794814,9164254.201400975,7871084.524747258,3019736.5981729114,9169612.877079828,-4266.83437227644,-1091.841306569986,5358.675678852946,127394236.97560136,47481320.86912158,238888193.9478555,127323960.19474536,47471082.88536458,239103324.4488953,-70276.7808559984,-10237.983757004142,215130.50103980303,0,0,1,0.0,0.0,3.7848243713378906,0.0,0.0,450.65136337280273,0,0,3.7848243713378906,0,0,1285718,0.0,0.0,5435844.99177759,2,1018,1024,136.25367736816406
529,7875351.3591195345,3020828.4394794814,9164254.201400975,7871444.242508649,3019828.2023517285,9169161.555139694,-3907.1166108855978,-1000.2371277529746,4907.3537387195975,127394236.97560136,47481320.86912158,238888193.9478555,127330847.47693275,47472178.577249736,239079281.73633435,-63389.49866861105,-9142.291871845722,191087.78847885132,0,0,1,0.0,0.0,4.929140567779541,0.0,0.0,308.40361976623535,0,0,4.929140567779541,0,0,1164697,0.0,0.0,4069326.6178585473,2,1018,1026,177.44906044006348
530,7875351.3591195345,3020828.4394794814,9164254.201400975,7871741.022285286,3019899.1340506324,9168793.843664084,-3610.3368342481554,-929.3054288490675,4539.642263108864,127394236.97560136,47481320.86912158,238888193.9478555,127335814.4518269,47472776.79382488,239059503.99238107,-58422.52377445996,-8544.0752967,171310.04452556372,0,0,1,0.0,0.0,4.7097649574279785,0.0,0.0,344.6712169647217,0,0,4.7097649574279785,0,0,1179292,0.0,0.0,3966962.4165263237,2,1018,1028,169.55153846740723
531,7875351.3591195345,3020828.4394794814,9164254.201400975,7872953.093710607,3020200.3233529693,9167280.582936399,-2398.2654089275748,-628.1161265121773,3026.3815354239196,127394236.97560136,47481320.86912158,238888193.9478555,127352879.44629167,47475149.53144913,239041864.09171605,-41357.52930969,-6171.337672449648,153670.14386054873,0,0,1,0.0,0.0,4.391211032867432,0.0,0.0,220.84372901916504,0,0,4.391211032867432,0,0,766605,0.0,0.0,3135045.2842561626,2,1018,1071,158.08359718322754
532,7875351.3591195345,3020828.4394794814,9164254.201400975,7872340.950070567,3020040.836691003,9168052.213238392,-3010.4090489670634,-787.6027884786017,3798.01183741726,127394236.97560136,47481320.86912158,238888193.9478555,127343670.44128785,47473761.098434664,239074877.72739974,-50566.53431351483,-7559.770686917007,186683.77954423428,0,0,1,0.0,0.0,3.547264337539673,0.0,0.0,152.85248279571533,0,0,3.547264337539673,0,0,993892,0.0,0.0,3972978.77643466,2,1018,1076,127.70151615142821
533,7875351.3591195345,3020828.4394794814,9164254.201400975,7872591.139750317,3020116.549364138,9167726.310885498,-2760.2193692177534,-711.8901153434999,3472.109484523535,127394236.97560136,47481320.86912158,238888193.9478555,127348490.6991434,47474640.804810405,239049805.08219957,-45746.276457965374,-6680.0643111765385,161611.13434407115,0,0,1,0.0,0.0,4.716238498687744,0.0,0.0,214.2612247467041,0,0,4.716238498687744,0,0,685804,0.0,0.0,3431546.7288737157,2,1018,1078,169.7845859527588
534,7875351.3591195345,3020828.4394794814,9164254.201400975,7872268.145410801,3020021.5968252,9168144.257763995,-3083.2137087332085,-806.8426542812958,3890.0563630200922,127394236.97560136,47481320.86912158,238888193.9478555,127343515.60509443,47473636.10356985,239077319.28145057,-50721.37050692737,-7684.76555173099,189125.33359506726,0,0,1,0.0,0.0,3.859489917755127,0.0,0.0,159.81833839416504,0,0,3.859489917755127,0,0,960435,0.0,0.0,4288694.462062403,2,1018,1086,138.94163703918457
535,7875351.3591195345,3020828.4394794814,9164254.201400975,7872384.999926614,3020046.0590299624,9168002.941043425,-2966.3591929208487,-782.380449519027,3748.739642450586,127394236.97560136,47481320.86912158,238888193.9478555,127345130.54595539,47473758.34352589,239076165.07511815,-49106.429645970464,-7562.52559569478,187971.12726265192,0,0,1,0.0,0.0,2.8968515396118164,0.0,0.0,112.92299365997314,0,0,2.8968515396118164,0,0,1061697,0.0,0.0,4423921.653416122,2,1018,1087,104.28665542602539
536,7875351.3591195345,3020828.4394794814,9164254.201400975,7872760.110085704,3020140.9856022717,9167532.90431206,-2591.2490338301286,-687.4538772096857,3278.702911084518,127394236.97560136,47481320.86912158,238888193.9478555,127351405.0342692,47474513.544087365,239065311.88711536,-42831.94133216143,-6807.325034216046,177117.93925985694,0,0,1,0.0,0.0,4.435916900634766,0.0,0.0,244.17305374145508,0,0,4.435916900634766,0,0,994473,0.0,0.0,4482220.407551258,2,1018,1089,159.69300842285156
537,7875351.3591195345,3020828.4394794814,9164254.201400975,7872281.009900857,3020016.730059907,9168136.260039195,-3070.3492186777294,-811.7094195745885,3882.058638220653,127394236.97560136,47481320.86912158,238888193.9478555,127343575.65584728,47473329.23182449,239094528.77665135,-50661.319754078984,-7991.637297093868,206334.82879585028,0,0,1,0.0,0.0,3.4251747131347656,0.0,0.0,208.1828727722168,0,0,3.4251747131347656,0,0,1175803,0.0,0.0,4991639.428632314,2,1018,1090,123.30628967285155
538,7875351.3591195345,3020828.4394794814,9164254.201400975,7873776.754790284,3020404.7114424333,9166252.533767315,-1574.604329250753,-423.7280370481312,1998.3323663398623,127394236.97560136,47481320.86912158,238888193.9478555,127367827.52352646,47477035.93922474,238998454.0285602,-26409.45207490027,-4284.929896838963,110260.08070468903,0,0,1,0.0,0.0,2.047767162322998,0.0,0.0,103.20461082458496,0,0,2.047767162322998,0,0,545309,0.0,0.0,3462432.6759045618,2,1018,1091,73.71961784362793
539,7875351.3591195345,3020828.4394794814,9164254.201400975,7872296.388863606,3020013.7817838853,9168123.829352476,-3054.970255928114,-814.6576955961064,3869.6279515009373,127394236.97560136,47481320.86912158,238888193.9478555,127343668.03805022,47473025.46805343,239118734.26458636,-50568.937551140785,-8295.401068150997,230540.3167308569,0,0,1,0.0,0.0,4.312410354614258,0.0,0.0,288.47150802612305,0,0,4.312410354614258,0,0,1468614,0.0,0.0,5792469.486671448,2,1018,1092,155.24677276611328
540,7875351.3591195345,3020828.4394794814,9164254.201400975,7873645.3718907,3020372.643391545,9166415.984717734,-1705.9872288340703,-455.7960879364982,2161.7833167593926,127394236.97560136,47481320.86912158,238888193.9478555,127365733.07624762,47476700.4079248,239005818.20791999,-28503.8993537426,-4620.461196780205,117624.26006448269,0,0,1,0.0,0.0,2.7631053924560547,0.0,0.0,151.25712776184082,0,0,2.7631053924560547,0,0,660671,0.0,0.0,3624785.6656455207,2,1018,1093,99.47179412841797
