idx,Ck1Road,Ck1Bus,Ck1Rail,Ck2Road,Ck2Bus,Ck2Rail,CkDiffRoad,CkDiffBus,CkDiffRail,Lk1Road,Lk1Bus,Lk1Rail,Lk2Road,Lk2Bus,Lk2Rail,deltaLkRoad,deltaLkBus,deltaLkRail,scenarioLinkDepthRoad, scenarioLinkDepthBus, scenarioLinkDepthRail,scenarioLinkKMRoad, scenarioLinkKMBus, scenarioLinkKMRail,scenarioLinkSavedSecsRoad, scenarioLinkSavedSecsBus, scenarioLinkSavedSecsRail,LBarRoad, LBarBus, LBarRail,nMinusRoad, nMinusBus, nMinusRail,SavedSecsRoad, savedSecsBus, savedSecsRail,net_mode, net_i, net_j, net_secs
0,7875351.3591195345,3020828.4394794814,9164254.201400975,7870764.90753431,3019950.8048391417,9169718.287626594,-4586.45158522483,-877.634640339762,5464.08622561954,127394236.97560136,47481320.86912158,238888193.9478555,127312617.66101752,47470817.72341509,239063360.31539258,-81619.31458383799,-10503.145706489682,175166.36753708124,0,0,1,0.0,0.0,3.977424383163452,0.0,0.0,247.01868724822998,0,0,3.977424383163452,0,0,764570,0.0,0.0,3642565.1089659785,2,236,259,143.18727779388428
1,7875351.3591195345,3020828.4394794814,9164254.201400975,7870371.086226247,3019871.28223464,9170191.631539125,-4980.2728932872415,-957.1572448415682,5937.43013815023,127394236.97560136,47481320.86912158,238888193.9478555,127306752.10785015,47469712.810490824,239079863.64459616,-87484.86775121093,-11608.058630757034,191669.6967406571,0,0,1,0.0,0.0,3.9825329780578613,0.0,0.0,265.57636642456055,0,0,3.9825329780578613,0,0,709369,0.0,0.0,3703828.783376489,2,236,260,143.371187210083
2,7875351.3591195345,3020828.4394794814,9164254.201400975,7870811.089706953,3019951.587361567,9169671.322931485,-4540.269412581809,-876.8521179142408,5417.121530510485,127394236.97560136,47481320.86912158,238888193.9478555,127314246.29262045,47470542.67403845,239068783.69039357,-79990.68298090994,-10778.195083133876,180589.74253806472,0,0,1,0.0,0.0,4.857245445251465,0.0,0.0,307.1846237182617,0,0,4.857245445251465,0,0,652880,0.0,0.0,3380910.482862326,2,236,265,174.86083602905273
3,7875351.3591195345,3020828.4394794814,9164254.201400975,7872211.619538396,3020191.3502343427,9168031.030227292,-3139.739581138827,-637.0892451386899,3776.8288263175637,127394236.97560136,47481320.86912158,238888193.9478555,127338099.76295324,47473529.724968225,239058653.39195368,-56137.2126481235,-7791.144153356552,170459.44409817457,0,0,1,0.0,0.0,4.902218341827393,0.0,0.0,2190.7895793914795,0,0,4.902218341827393,0,0,797606,0.0,0.0,3016758.341229215,2,236,433,176.47986030578613
4,7875351.3591195345,3020828.4394794814,9164254.201400975,7865515.237881063,3018800.780861887,9176117.981256984,-9836.12123847194,-2027.6586175942793,11863.779856009409,127394236.97560136,47481320.86912158,238888193.9478555,127221672.86320183,47456335.1139188,239405098.35707653,-172564.1123995334,-24985.755202777684,516904.4092210233,0,0,1,0.0,0.0,4.789659023284912,0.0,0.0,737.05393409729,0,0,4.789659023284912,0,0,1728578,0.0,0.0,9461875.21343718,2,236,435,172.42772483825684
5,7875351.3591195345,3020828.4394794814,9164254.201400975,7871710.0545040425,3020108.9335073396,9168615.011988651,-3641.304615492001,-719.5059721418656,4360.810587676242,127394236.97560136,47481320.86912158,238888193.9478555,127329676.03280383,47472521.50568391,239045514.8257767,-64560.94279752672,-8799.36343767494,157320.87792119384,0,0,1,0.0,0.0,4.14517068862915,0.0,0.0,2004.5993099212646,0,0,4.14517068862915,0,0,565039,0.0,0.0,2171397.366242204,2,236,437,149.2261447906494
6,7875351.3591195345,3020828.4394794814,9164254.201400975,7871707.195496605,3020067.815916895,9168658.988586556,-3644.1636229297146,-760.6235625864938,4404.787185581401,127394236.97560136,47481320.86912158,238888193.9478555,127329135.48240077,47471672.81265471,239098574.80678156,-65101.493200585246,-9648.05646687001,210380.85892605782,0,0,1,0.0,0.0,4.2014384269714355,0.0,0.0,2086.869249343872,0,0,4.2014384269714355,0,0,950976,0.0,0.0,3631742.053994179,2,236,438,151.25178337097168
7,7875351.3591195345,3020828.4394794814,9164254.201400975,7867494.929236786,3019249.5536600538,9173689.517103175,-7856.4298827480525,-1578.885819427669,9435.315702199936,127394236.97560136,47481320.86912158,238888193.9478555,127256307.10435824,47462458.52900212,239251705.0258368,-137929.87124311924,-18862.340119458735,363511.0779812932,0,0,1,0.0,0.0,4.16087532043457,0.0,0.0,636.9899711608887,0,0,4.16087532043457,0,0,1210333,0.0,0.0,7022544.014839827,2,236,439,149.79151153564453
8,7875351.3591195345,3020828.4394794814,9164254.201400975,7871102.8686393285,3020001.398519584,9169329.732841067,-4248.4904802059755,-827.0409598974511,5075.531440092251,127394236.97560136,47481320.86912158,238888193.9478555,127320909.39988033,47471633.405766144,239046730.6498782,-73327.57572102547,-9687.463355436921,158536.7020227015,0,0,1,0.0,0.0,2.959949493408203,0.0,0.0,707.2714691162109,0,0,2.959949493408203,0,0,755621,0.0,0.0,4114730.2115914724,2,236,440,106.55818176269531
9,7875351.3591195345,3020828.4394794814,9164254.201400975,7868301.67753961,3019436.7400749796,9172695.582385423,-7049.681579924189,-1391.6994045018218,8441.380984447896,127394236.97560136,47481320.86912158,238888193.9478555,127271069.56928572,47464977.02097684,239187894.49026218,-123167.40631563962,-16343.848144739866,299700.5424066782,0,0,1,0.0,0.0,3.1474854946136475,0.0,0.0,576.2633142471313,0,0,3.1474854946136475,0,0,1052585,0.0,0.0,5966369.898260989,2,236,441,113.3094778060913
