idx,Ck1Road,Ck1Bus,Ck1Rail,Ck2Road,Ck2Bus,Ck2Rail,CkDiffRoad,CkDiffBus,CkDiffRail,Lk1Road,Lk1Bus,Lk1Rail,Lk2Road,Lk2Bus,Lk2Rail,deltaLkRoad,deltaLkBus,deltaLkRail,scenarioLinkDepthRoad, scenarioLinkDepthBus, scenarioLinkDepthRail,scenarioLinkKMRoad, scenarioLinkKMBus, scenarioLinkKMRail,scenarioLinkSavedSecsRoad, scenarioLinkSavedSecsBus, scenarioLinkSavedSecsRail,LBarRoad, LBarBus, LBarRail,nMinusRoad, nMinusBus, nMinusRail,SavedSecsRoad, savedSecsBus, savedSecsRail,net_mode, net_i, net_j, net_secs
209,7875351.3591195345,3020828.4394794814,9164254.201400975,7855520.425793554,3017213.6088956087,9187699.96531076,-19830.93332598079,-3614.830583872739,23445.763909785077,127394236.97560136,47481320.86912158,238888193.9478555,127087947.50414713,47445873.771656334,239705945.8256839,-306289.47145423293,-35447.097465246916,817751.8778283894,0,0,1,0.0,0.0,2.659921884536743,0.0,0.0,110.45032596588135,0,0,2.659921884536743,0,0,2397426,0.0,0.0,16586222.700996915,2,368,358,95.75718784332275
210,7875351.3591195345,3020828.4394794814,9164254.201400975,7855557.243968712,3017250.9411516227,9187625.814879691,-19794.115150822327,-3577.498327858746,23371.613478716463,127394236.97560136,47481320.86912158,238888193.9478555,127088463.25214225,47446641.60850118,239687847.3080926,-305773.72345910966,-34679.26062040031,799653.3602370918,0,0,1,0.0,0.0,2.822685718536377,0.0,0.0,143.97060585021973,0,0,2.822685718536377,0,0,2159111,0.0,0.0,15662956.905209288,2,368,359,101.61668586730957
211,7875351.3591195345,3020828.4394794814,9164254.201400975,7860744.073074246,3018192.6906588892,9181497.236266853,-14607.286045288667,-2635.7488205921836,17243.034865878522,127394236.97560136,47481320.86912158,238888193.9478555,127171429.2651071,47456239.07322591,239476315.72513163,-222807.71049426496,-25081.795895673335,588121.7772761285,0,0,1,0.0,0.0,1.4199817180633545,0.0,0.0,69.92241382598877,0,0,1.4199817180633545,0,0,2266086,0.0,0.0,14391606.263885856,2,368,360,51.11934185028076
212,7875351.3591195345,3020828.4394794814,9164254.201400975,7853397.457214264,3016816.3850617018,9190220.157724071,-21953.901905270293,-4012.054417779669,25965.95632309653,127394236.97560136,47481320.86912158,238888193.9478555,127056598.2333066,47441994.63122829,239793005.14443755,-337638.74229475856,-39326.23789329082,904811.1965820491,0,0,1,0.0,0.0,1.7844904661178589,0.0,0.0,81.15382719039917,0,0,1.7844904661178589,0,0,2623884,0.0,0.0,17750297.96542556,2,368,361,64.24165678024292
213,7875351.3591195345,3020828.4394794814,9164254.201400975,7855214.109487575,3017193.805276873,9188026.08523554,-20137.249631959945,-3634.634202608373,23771.88383456506,127394236.97560136,47481320.86912158,238888193.9478555,127085365.39528657,47446227.38901965,239683480.83639875,-308871.58031478524,-35093.480101928115,795286.8885432482,0,0,1,0.0,0.0,2.30647349357605,0.0,0.0,110.7606897354126,0,0,2.30647349357605,0,0,2125417,0.0,0.0,15669355.718383962,2,368,362,83.0330457687378
214,7875351.3591195345,3020828.4394794814,9164254.201400975,7852845.075040307,3016713.8335437477,9190875.091415979,-22506.284079227597,-4114.605935733765,26620.890015004203,127394236.97560136,47481320.86912158,238888193.9478555,127048585.72539179,47441071.16377666,239818136.64251205,-345651.25020956993,-40249.70534492284,929942.6946565509,0,0,1,0.0,0.0,1.1335855722427368,0.0,0.0,50.66429615020752,0,0,1.1335855722427368,0,0,2722374,0.0,0.0,18108833.33933568,2,368,363,40.809080600738525
215,7875351.3591195345,3020828.4394794814,9164254.201400975,7856770.992058491,3017498.9398108097,9186164.068130696,-18580.367061043158,-3329.4996686717495,21909.866729721427,127394236.97560136,47481320.86912158,238888193.9478555,127110908.16663353,47449510.242403656,239598436.48854715,-283328.80896782875,-31810.62671792507,710242.540691644,0,0,1,0.0,0.0,2.5331921577453613,0.0,0.0,144.50856971740723,0,0,2.5331921577453613,0,0,1895841,0.0,0.0,14278973.545469992,2,368,364,91.19491767883301
216,7875351.3591195345,3020828.4394794814,9164254.201400975,7861436.180859265,3018297.4837935027,9180700.335347245,-13915.178260269575,-2530.9556859787554,16446.13394626975,127394236.97560136,47481320.86912158,238888193.9478555,127180945.02261639,47456971.3523863,239451913.82680774,-213291.9529849738,-24349.51673527807,563719.878952235,0,0,1,0.0,0.0,1.508472204208374,0.0,0.0,77.11810684204102,0,0,1.508472204208374,0,0,2146852,0.0,0.0,13974311.877275642,2,368,365,54.304999351501465
217,7875351.3591195345,3020828.4394794814,9164254.201400975,7859128.388166356,3017875.01016272,9183430.601670949,-16222.970953178592,-2953.429316761438,19176.400269974023,127394236.97560136,47481320.86912158,238888193.9478555,127145688.0828924,47452773.621353894,239546643.65348428,-248548.8927089572,-28547.247767686844,658449.7056287825,0,0,1,0.0,0.0,0.48119866847991943,0.0,0.0,18.587199211120605,0,0,0.48119866847991943,0,0,2262996,0.0,0.0,15140130.05426897,2,368,366,17.3231520652771
218,7875351.3591195345,3020828.4394794814,9164254.201400975,7861935.840482565,3018440.8013005727,9180057.358216856,-13415.51863696985,-2387.638178908732,15803.15681588091,127394236.97560136,47481320.86912158,238888193.9478555,127190839.6534626,47458829.74972677,239392155.03076318,-203397.3221387565,-22491.119394809008,503961.0829076767,0,0,1,0.0,0.0,1.8399518728256226,0.0,0.0,161.84508562088013,0,0,1.8399518728256226,0,0,1632904,0.0,0.0,12058067.359100163,2,368,367,66.23826742172241
219,7875351.3591195345,3020828.4394794814,9164254.201400975,7856685.807785338,3017433.718142769,9186314.4740719,-18665.5513341967,-3394.721336712595,22060.272670924664,127394236.97560136,47481320.86912158,238888193.9478555,127108630.59045793,47448469.7140317,239638741.68210143,-285606.38514342904,-32851.155089885,750547.7342459261,0,0,1,0.0,0.0,0.30912891030311584,0.0,0.0,24.209176898002625,0,0,0,0,0,2127654,0.0,0.0,15732760.151762664,2,368,368,11.12864077091217
220,7875351.3591195345,3020828.4394794814,9164254.201400975,7860487.180080109,3018159.111725294,9181787.708194595,-14864.179039425217,-2669.3277541873977,17533.506793620065,127394236.97560136,47481320.86912158,238888193.9478555,127168909.75605814,47455888.121247955,239455402.14534283,-225327.2195432186,-25432.74787362665,567208.1974873245,0,0,1,0.0,0.0,1.0221139192581177,0.0,0.0,127.21441411972046,0,0,1.0221139192581177,0,0,1675005,0.0,0.0,12936783.857855184,2,368,369,36.796101093292236
221,7875351.3591195345,3020828.4394794814,9164254.201400975,7858915.562246227,3017854.688988245,9183663.748765491,-16435.796873307787,-2973.7504912363365,19409.547364516184,127394236.97560136,47481320.86912158,238888193.9478555,127143721.76210931,47452728.747625634,239539081.47594434,-250515.21349205077,-28592.12149594724,650887.5280888379,0,0,1,0.0,0.0,0.4745621085166931,0.0,0.0,19.052865743637085,0,0,0.4745621085166931,0,0,1993965,0.0,0.0,14780871.960188588,2,368,370,17.084235906600952
222,7875351.3591195345,3020828.4394794814,9164254.201400975,7854526.1590930605,3017003.9895559014,9188903.851351036,-20825.20002647396,-3824.4499235800467,24649.649950060993,127394236.97560136,47481320.86912158,238888193.9478555,127074222.63140073,47444169.52057544,239763366.63563886,-320014.344200626,-37151.348546139896,875172.6877833605,0,0,1,0.0,0.0,0.846445620059967,0.0,0.0,32.6955463886261,0,0,0.846445620059967,0,0,2582361,0.0,0.0,17345123.639008142,2,368,371,30.472042322158817
223,7875351.3591195345,3020828.4394794814,9164254.201400975,7856674.249292673,3017436.3912449605,9186323.359462317,-18677.10982686188,-3392.0482345209457,22069.158061342314,127394236.97560136,47481320.86912158,238888193.9478555,127108351.81436718,47448557.829579994,239638760.62967265,-285885.1612341851,-32763.039541587234,750566.6818171442,0,0,1,0.0,0.0,0.9834074974060059,0.0,0.0,37.98595190048218,0,0,0.9834074974060059,0,0,2134348,0.0,0.0,15547068.266320407,2,368,372,35.40266990661621
224,7875351.3591195345,3020828.4394794814,9164254.201400975,7861334.3708350025,3018281.4148656568,9180818.214299368,-14016.98828453198,-2547.024613824673,16564.012898392975,127394236.97560136,47481320.86912158,238888193.9478555,127179744.42365715,47456696.898536265,239452834.7793677,-214492.55194421113,-24623.97058531642,564640.831512183,0,0,1,0.0,0.0,1.202598214149475,0.0,0.0,53.85533094406128,0,0,1.202598214149475,0,0,2204922,0.0,0.0,14668675.33570838,2,368,373,43.2935357093811
225,7875351.3591195345,3020828.4394794814,9164254.201400975,7857876.23794069,3017666.636607151,9184891.125452114,-17475.121178844944,-3161.802872330416,20636.924051139504,127394236.97560136,47481320.86912158,238888193.9478555,127126800.52785937,47450869.70597375,239581015.88197672,-267436.4477419853,-30451.163147829473,692821.9341212213,0,0,1,0.0,0.0,1.5361703634262085,0.0,0.0,61.594372272491455,0,0,1.5361703634262085,0,0,1902679,0.0,0.0,14557216.125941081,2,368,374,55.302133083343506
226,7875351.3591195345,3020828.4394794814,9164254.201400975,7855977.710388671,3017283.3842801037,9187172.905331172,-19373.648730863817,-3545.0551993777044,22918.703930197284,127394236.97560136,47481320.86912158,238888193.9478555,127096018.93757203,47447036.37282812,239697326.06232342,-298218.038029328,-34284.49629346281,809132.1144679189,0,0,1,0.0,0.0,1.4237438440322876,0.0,0.0,70.651864528656,0,0,1.4237438440322876,0,0,2435493,0.0,0.0,16345956.416853689,2,368,375,51.25477838516235
227,7875351.3591195345,3020828.4394794814,9164254.201400975,7852497.86853907,3016574.0030629276,9191362.128397975,-22853.490580464713,-4254.436416553799,27107.92699700035,127394236.97560136,47481320.86912158,238888193.9478555,127038999.44704843,47439967.720000714,239922805.12721226,-355237.5285529345,-41353.14912086725,1034611.1793567538,0,0,1,0.0,0.0,2.2042076587677,0.0,0.0,85.25747966766357,0,0,2.2042076587677,0,0,2860765,0.0,0.0,19028105.778185386,2,368,376,79.3514757156372
228,7875351.3591195345,3020828.4394794814,9164254.201400975,7863204.221897687,3018625.4427310186,9178604.335371267,-12147.13722184766,-2202.996748462785,14350.133970292285,127394236.97560136,47481320.86912158,238888193.9478555,127208329.8371437,47460231.69684452,239377013.02793264,-185907.1384576559,-21089.17227706313,488819.0800771415,0,0,1,0.0,0.0,2.129337787628174,0.0,0.0,103.23891162872314,0,0,2.129337787628174,0,0,2064288,0.0,0.0,13437300.387891471,2,368,377,76.65616035461426
229,7875351.3591195345,3020828.4394794814,9164254.201400975,7857296.879646662,3017535.552238581,9185601.568114763,-18054.4794728728,-3292.887240900658,21347.36671378836,127394236.97560136,47481320.86912158,238888193.9478555,127116721.94495614,47449525.85108782,239631333.75720847,-277515.0306452215,-31795.018033757806,743139.8093529642,0,0,1,0.0,0.0,1.8458516597747803,0.0,0.0,76.58432292938232,0,0,1.8458516597747803,0,0,2147573,0.0,0.0,15464627.231766155,2,368,378,66.45065975189209
230,7875351.3591195345,3020828.4394794814,9164254.201400975,7862253.634893522,3018393.094644713,9179787.270461714,-13097.724226012826,-2435.3448347682133,15533.06906073913,127394236.97560136,47481320.86912158,238888193.9478555,127189537.87205143,47458004.62208195,239474472.4542303,-204699.10354992747,-23316.24703963101,586278.5063748062,0,0,1,0.0,0.0,2.7768733501434326,0.0,0.0,113.07180976867676,0,0,2.7768733501434326,0,0,2408303,0.0,0.0,14811950.316923054,2,368,379,99.96744060516357
231,7875351.3591195345,3020828.4394794814,9164254.201400975,7865194.87901596,3018993.208927734,9176245.912056282,-10156.480103574693,-1835.2305517476052,11991.710655307397,127394236.97560136,47481320.86912158,238888193.9478555,127238810.1471147,47463794.15348027,239282852.66519868,-155426.82848666608,-17526.7156413123,394658.7173431814,0,0,1,0.0,0.0,2.8182592391967773,0.0,0.0,115.66393947601318,0,0,2.8182592391967773,0,0,1482740,0.0,0.0,11043195.934511866,2,368,380,101.45733261108398
232,7875351.3591195345,3020828.4394794814,9164254.201400975,7855806.881806068,3017219.0795400646,9187408.038653843,-19544.47731346637,-3609.3599394168705,23153.83725286834,127394236.97560136,47481320.86912158,238888193.9478555,127090743.27894896,47446350.09238967,239752506.25297043,-303493.6966523975,-34970.77673190832,864312.3051149249,0,0,1,0.0,0.0,2.95186710357666,0.0,0.0,125.70060539245605,0,0,2.95186710357666,0,0,2580212,0.0,0.0,16986389.6406952,2,368,381,106.26721572875977
233,7875351.3591195345,3020828.4394794814,9164254.201400975,7863224.057474776,3018694.166406633,9178515.776118612,-12127.301644758321,-2134.273072848562,14261.574717637151,127394236.97560136,47481320.86912158,238888193.9478555,127210686.28206508,47461440.44657055,239327032.8783165,-183550.6935362816,-19880.42255102843,438838.9304609895,0,0,1,0.0,0.0,3.1354026794433594,0.0,0.0,190.49332809448242,0,0,3.1354026794433594,0,0,1487411,0.0,0.0,10521939.16583167,2,368,506,112.87449645996094
234,7875351.3591195345,3020828.4394794814,9164254.201400975,7866796.152608789,3019334.7803638075,9174303.06702737,-8555.20651074592,-1493.6591156739742,10048.865626394749,127394236.97560136,47481320.86912158,238888193.9478555,127264933.34444067,47467256.01421556,239185105.40524513,-129303.63116069138,-14064.854906022549,296911.4573896229,0,0,1,0.0,0.0,4.282575607299805,0.0,0.0,311.40323066711426,0,0,4.282575607299805,0,0,1239212,0.0,0.0,8388498.891381961,2,368,511,154.17272186279297
235,7875351.3591195345,3020828.4394794814,9164254.201400975,7863111.298956153,3018700.893608681,9178621.807435064,-12240.06016338151,-2127.5458708005026,14367.60603408888,127394236.97560136,47481320.86912158,238888193.9478555,127209052.07125682,47461303.618887,239309797.91669756,-185184.90434454381,-20017.25023458153,421603.9688420594,0,0,1,0.0,0.0,4.563320159912109,0.0,0.0,336.9617385864258,0,0,4.563320159912109,0,0,1299790,0.0,0.0,9228423.29510502,2,368,512,164.27952575683594
236,7875351.3591195345,3020828.4394794814,9164254.201400975,7858726.794523174,3017552.771359766,9184154.434117123,-16624.56459636055,-3275.6681197155267,19900.23271614872,127394236.97560136,47481320.86912158,238888193.9478555,127130584.38637184,47445491.42716824,239793503.99708423,-263652.58922952414,-35829.44195333868,905310.0492287278,0,0,1,0.0,0.0,3.093740940093994,0.0,0.0,297.1922492980957,0,0,3.093740940093994,0,0,4518848,0.0,0.0,20573881.435916305,2,368,556,111.37467384338379
237,7875351.3591195345,3020828.4394794814,9164254.201400975,7848031.871665434,3015601.332074724,9196800.796259817,-27319.487454100512,-5227.107404757291,32546.59485884197,127394236.97560136,47481320.86912158,238888193.9478555,126961867.10152711,47426540.35760501,240260044.11299333,-432369.87407425046,-54780.511516571045,1371850.1651378274,0,0,1,0.0,0.0,3.308631658554077,0.0,0.0,281.84428882598877,0,0,3.308631658554077,0,0,4231241,0.0,0.0,25477025.34644597,2,368,557,119.11073970794678
238,7875351.3591195345,3020828.4394794814,9164254.201400975,7858925.692856667,3017658.9024380916,9183849.404705226,-16425.66626286786,-3169.537041389849,19595.203304251656,127394236.97560136,47481320.86912158,238888193.9478555,127135565.27243203,47447788.036315165,239737828.78482348,-258671.70316933095,-33532.832806415856,849634.8369679749,0,0,1,0.0,0.0,2.6447861194610596,0.0,0.0,246.9156904220581,0,0,2.6447861194610596,0,0,4138285,0.0,0.0,19498208.58458594,2,368,558,95.21230030059814
239,7875351.3591195345,3020828.4394794814,9164254.201400975,7837334.565536641,3013348.2650369024,9209751.169426575,-38016.79358289391,-7480.174442579038,45496.96802560054,127394236.97560136,47481320.86912158,238888193.9478555,126789070.50357239,47399336.63458969,240900802.2013826,-605166.4720289707,-81984.23453189433,2012608.2535271049,0,0,1,0.0,0.0,2.681601047515869,0.0,0.0,280.28780937194824,0,0,2.681601047515869,0,0,6017210,0.0,0.0,33611260.741260946,2,368,559,96.53763771057129
240,7875351.3591195345,3020828.4394794814,9164254.201400975,7860936.653194521,3018126.0394823104,9181371.307323158,-14414.70592501387,-2702.3999971710145,17117.105922183022,127394236.97560136,47481320.86912158,238888193.9478555,127170322.54695329,47453806.68672332,239552841.6171091,-223914.4286480695,-27514.18239825964,664647.6692535877,0,0,1,0.0,0.0,2.2871997356414795,0.0,0.0,190.22571659088135,0,0,2.2871997356414795,0,0,3145189,0.0,0.0,16711816.003826061,2,368,560,82.33919048309326
