idx,Ck1Road,Ck1Bus,Ck1Rail,Ck2Road,Ck2Bus,Ck2Rail,CkDiffRoad,CkDiffBus,CkDiffRail,Lk1Road,Lk1Bus,Lk1Rail,Lk2Road,Lk2Bus,Lk2Rail,deltaLkRoad,deltaLkBus,deltaLkRail,scenarioLinkDepthRoad, scenarioLinkDepthBus, scenarioLinkDepthRail,scenarioLinkKMRoad, scenarioLinkKMBus, scenarioLinkKMRail,scenarioLinkSavedSecsRoad, scenarioLinkSavedSecsBus, scenarioLinkSavedSecsRail,LBarRoad, LBarBus, LBarRail,nMinusRoad, nMinusBus, nMinusRail,SavedSecsRoad, savedSecsBus, savedSecsRail,net_mode, net_i, net_j, net_secs
0,7875351.3591195345,3020828.4394794814,9164254.201400975,7860672.279004756,3018110.0277326377,9181651.693262616,-14679.080114778131,-2718.411746843718,17397.491861641407,127394236.97560136,47481320.86912158,238888193.9478555,127167144.71526553,47454056.179626934,239523616.66825652,-227092.26033583283,-27264.689494647086,635422.7204010189,0,0,1,0.0,0.0,2.485698938369751,0.0,0.0,294.34941959381104,0,0,2.485698938369751,0,0,2378497,0.0,0.0,16410143.149703111,2,376,895,89.48516178131104
1,7875351.3591195345,3020828.4394794814,9164254.201400975,7850749.921488963,3016072.010526346,9193612.067984646,-24601.437630571425,-4756.428953135386,29357.86658367142,127394236.97560136,47481320.86912158,238888193.9478555,127006285.9117777,47432921.7915077,240161028.55267572,-387951.06382365525,-48399.07761388272,1272834.6048202217,0,0,1,0.0,0.0,1.6850388050079346,0.0,0.0,88.80536556243896,0,0,1.6850388050079346,0,0,4679073,0.0,0.0,27136155.634170294,2,376,896,60.66139698028564
2,7875351.3591195345,3020828.4394794814,9164254.201400975,7851675.079811083,3016286.628045894,9192472.292143023,-23676.27930845134,-4541.811433587223,28218.090742047876,127394236.97560136,47481320.86912158,238888193.9478555,127023321.0871609,47435377.0093329,240079138.37472248,-370915.88844045997,-45943.85978867859,1190944.4268669784,0,0,1,0.0,0.0,2.2651207447052,0.0,0.0,88.38363647460938,0,0,2.2651207447052,0,0,4310559,0.0,0.0,25596718.588489234,2,376,897,81.5443468093872
3,7875351.3591195345,3020828.4394794814,9164254.201400975,7854995.363386525,3016986.436846841,9188452.199766548,-20355.99573300965,-3842.002632640302,24197.998365573585,127394236.97560136,47481320.86912158,238888193.9478555,127079062.90203775,47442969.76032383,239857810.9799772,-315174.07356360555,-38351.10879775137,969617.0321216881,0,0,1,0.0,0.0,3.1416821479797363,0.0,0.0,123.65358352661131,0,0,3.1416821479797363,0,0,3137181,0.0,0.0,21250345.19206065,2,376,898,113.10055732727052
4,7875351.3591195345,3020828.4394794814,9164254.201400975,7862607.515607398,3018450.0898167454,9179376.394575847,-12743.84351213649,-2378.3496627360582,15122.193174872547,127394236.97560136,47481320.86912158,238888193.9478555,127197570.77254412,47457305.31287255,239448049.78222537,-196666.20305724442,-24015.556249029934,559855.834369868,0,0,1,0.0,0.0,2.4881482124328613,0.0,0.0,230.56028366088867,0,0,2.4881482124328613,0,0,2351936,0.0,0.0,15762123.075055718,2,376,899,89.57333564758301
5,7875351.3591195345,3020828.4394794814,9164254.201400975,7860840.114804182,3018138.86303591,9181455.022159938,-14511.24431535229,-2689.5764435715973,17200.820758963004,127394236.97560136,47481320.86912158,238888193.9478555,127169465.78727862,47454358.95606764,239520099.89090765,-224771.1883227378,-26961.913053944707,631905.9430521429,0,0,1,0.0,0.0,3.158334493637085,0.0,0.0,270.67535877227783,0,0,3.158334493637085,0,0,2385807,0.0,0.0,16468853.324205995,2,376,900,113.70004177093506
6,7875351.3591195345,3020828.4394794814,9164254.201400975,7855384.024819398,3016933.590364664,9188116.38481598,-19967.334300136194,-3894.849114817567,23862.183415004984,127394236.97560136,47481320.86912158,238888193.9478555,127079136.64890242,47441351.53746903,239921168.26988983,-315100.326698944,-39969.33165255189,1032974.3220343292,0,0,1,0.0,0.0,2.067432403564453,0.0,0.0,91.4269495010376,0,0,2.067432403564453,0,0,4656248,0.0,0.0,24981668.705468953,2,376,901,74.42756652832031
7,7875351.3591195345,3020828.4394794814,9164254.201400975,7861356.4944195645,3018257.9439360127,9180819.561644439,-13994.86469997,-2570.4955434687436,16565.36024346389,127394236.97560136,47481320.86912158,238888193.9478555,127178286.97946207,47455869.1395137,239478646.07216215,-215949.99613928795,-25451.729607880116,590452.124306649,0,0,1,0.0,0.0,4.494412899017334,0.0,0.0,266.4927806854248,0,0,4.494412899017334,0,0,2159236,0.0,0.0,15129295.39337973,2,376,902,161.79886436462402
8,7875351.3591195345,3020828.4394794814,9164254.201400975,7864311.377083927,3018741.93909294,9177380.68382315,-11039.9820356071,-2086.5003865412436,13126.482422174886,127394236.97560136,47481320.86912158,238888193.9478555,127222712.8362049,47460398.00293186,239388638.31666255,-171524.13939645886,-20922.866189718246,500444.3688070476,0,0,1,0.0,0.0,2.4894959926605225,0.0,0.0,213.12126445770264,0,0,2.4894959926605225,0,0,2072742,0.0,0.0,15078460.797960702,2,376,903,89.62185573577881
9,7875351.3591195345,3020828.4394794814,9164254.201400975,7859464.367211973,3017840.8962362506,9183128.736551806,-15886.991907561198,-2987.543243230786,18874.535150831565,127394236.97560136,47481320.86912158,238888193.9478555,127147964.76088043,47451670.14207671,239631221.6876154,-246272.21472093463,-29650.72704487294,743027.7397598922,0,0,1,0.0,0.0,3.2073748111724854,0.0,0.0,243.57303142547607,0,0,3.2073748111724854,0,0,2496723,0.0,0.0,17616521.152784884,2,376,904,115.46549320220946
